name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"44.41271578949152, 11.654973281786203",2017-03-15,17.3,4.5,10.7,17.3,4.5,10.7,4.2,66.7,0,0,0,,,,,9.3,137.9,1027.6,0,3.8,214.7,18.7,7,,2017-03-15T06:25:36,2017-03-15T18:19:35,0.54,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-03-16,18.5,2.5,10.2,18.5,2.5,10.2,4,68.3,0,0,0,,,,,6.3,172.8,1024.4,0,3.7,213.4,18.4,7,,2017-03-16T06:23:47,2017-03-16T18:20:51,0.57,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-03-17,19.2,3,10.7,19.2,3,10.7,5.5,72.9,0,0,0,,,,,8.5,185.8,1018.7,0.9,5.7,221.5,19.1,7,,2017-03-17T06:21:56,2017-03-17T18:22:06,0.61,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-03-18,17.7,7.9,12.8,17.7,7.8,12.6,8.2,74.5,0,0,0,,,,,9.5,254.5,1011.8,11.5,9.6,157.4,13.7,7,,2017-03-18T06:20:06,2017-03-18T18:23:22,0.65,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-03-19,17.4,7.8,12.2,17.4,7.8,12.2,9.2,82.2,0,0,0,,,,,7.6,134.1,1012.2,13.2,8.4,163.3,14,6,,2017-03-19T06:18:16,2017-03-19T18:24:38,0.7,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-03-20,16,8.4,11.4,16,8.4,11.4,9,85.7,0,0,0,,,,,7.4,197.8,1014,24.5,4,140.7,12.1,5,,2017-03-20T06:16:25,2017-03-20T18:25:53,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-03-21,15.8,8.5,11.5,15.8,8.5,11.5,9.4,86.9,0,0,0,,,,,6.8,113.1,1012.7,40.8,3.7,134.9,11.6,5,,2017-03-21T06:14:34,2017-03-21T18:27:08,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-03-22,16.5,10.6,13,16.5,10.6,13,10.6,85.4,0,0,0,,,,,9.1,95.6,1013,29.2,6.5,99,8.5,3,,2017-03-22T06:12:44,2017-03-22T18:28:23,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-03-23,19,9.5,13.5,19,9.5,13.5,9.9,80.1,0.06,100,4.17,rain,,,,10.8,103.2,1017.5,19.1,8.4,138.7,12.1,6,,2017-03-23T06:10:53,2017-03-23T18:29:38,0.89,Rain,Clear conditions throughout the day with morning rain.,rain,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-03-24,19.5,9,13.7,19.5,9,13.7,9.9,78.7,0,0,0,,,,,6.6,94.2,1022.7,6.5,6.8,143.3,12.6,5,,2017-03-24T06:09:02,2017-03-24T18:30:53,0.93,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-03-25,20.6,9,14.1,20.6,9,14.1,9.7,76.7,0,0,0,,,,,11.9,184,1021,8.7,6.8,225.1,19.4,8,,2017-03-25T06:07:12,2017-03-25T18:32:07,0.96,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-03-26,17.2,9.3,12.7,17.2,8.3,12.5,8,75,4.13,100,12.5,rain,,,,13.8,199.8,1018.9,17.8,10,224,18.7,7,,2017-03-26T07:05:21,2017-03-26T19:33:22,0.99,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-03-27,15.1,6.7,10.5,15.1,5.3,9.9,1.9,57.9,0.92,100,8.33,rain,,,,16.9,59,1024.9,2.4,10,258.6,22.2,8,,2017-03-27T07:03:30,2017-03-27T19:34:36,1,Rain,Clear conditions throughout the day with rain clearing later.,rain,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-03-28,18.8,3,10.6,18.8,2.6,10.5,1.9,58.1,0,0,0,,,,,8.5,225,1024.4,0,,259.2,22.3,8,,2017-03-28T07:01:40,2017-03-28T19:35:51,0,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-03-29,22.5,5.2,13.1,22.5,5.2,13.1,5.2,61.7,0,0,0,,,,,9.2,265.7,1024,0,,256.5,22.2,8,,2017-03-29T06:59:50,2017-03-29T19:37:05,0.01,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-03-30,23.5,6.8,14.8,23.5,6.8,14.8,7.3,63.8,0,0,0,,,,,6.7,198.9,1025.1,0,,254,22,8,,2017-03-30T06:58:00,2017-03-30T19:38:19,0.04,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-03-31,22.8,7.5,14.6,22.8,7.5,14.6,8,67.5,0,0,0,,,,,11.4,116.8,1022.9,0,4.5,256.1,22.1,8,,2017-03-31T06:56:10,2017-03-31T19:39:34,0.08,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-04-01,20.4,6.4,13.5,20.4,6.4,13.5,8.3,73.1,0,0,0,,,,,12.2,151.7,1016.2,0.3,7.2,192.6,16.6,7,,2017-04-01T06:54:20,2017-04-01T19:40:48,0.12,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-04-02,17.9,11.4,13.9,17.9,11.4,13.9,10.8,81.9,0.2,100,4.17,rain,,,,15.3,133.1,1014.9,28,7.2,132.5,11.2,6,,2017-04-02T06:52:31,2017-04-02T19:42:02,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-04-03,22.8,10.2,16,22.8,10.2,16,9.5,68.1,0.16,100,4.17,rain,,,,14.8,240,1017.6,7,8.2,223.4,19.3,8,,2017-04-03T06:50:42,2017-04-03T19:43:16,0.23,Rain,Clear conditions throughout the day with afternoon rain.,rain,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-04-04,22.5,8.9,15.5,22.5,8.9,15.5,8.9,67.1,0.06,100,8.33,rain,,,,11.6,168.3,1016.3,5.6,9.8,159,13.8,6,,2017-04-04T06:48:53,2017-04-04T19:44:30,0.29,Rain,Clear conditions throughout the day with rain.,rain,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-04-05,17.5,10.8,13.6,17.5,10.8,13.6,10.2,80.7,0.66,100,8.33,rain,,,,10.6,171.6,1017.6,16.8,9.6,79.8,6.7,2,,2017-04-05T06:47:05,2017-04-05T19:45:44,0.34,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-04-06,17.4,7.6,12.2,17.4,7.6,12.2,8.7,80.1,0.27,100,12.5,rain,,,,11,197.3,1016.5,10.5,8.7,178,15.4,7,,2017-04-06T06:45:17,2017-04-06T19:46:58,0.39,Rain,Clear conditions throughout the day with rain.,rain,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-04-07,19.1,6.5,12.7,19.1,6.5,12.7,7.6,73.5,0.02,100,4.17,rain,,,,8.4,161.1,1019.4,5.4,10,203.7,17.6,7,,2017-04-07T06:43:29,2017-04-07T19:48:12,0.43,Rain,Clear conditions throughout the day with morning rain.,rain,"16170099999,16138099999,16148099999,16133099999,16171099999"
"44.41271578949152, 11.654973281786203",2017-04-08,21.2,6.3,13.6,21.2,6.3,13.6,8.6,74.3,0.06,100,4.17,rain,,,,10.1,125,1021.8,0.5,8.7,267.7,23.1,8,,2017-04-08T06:41:42,2017-04-08T19:49:26,0.46,Rain,Clear conditions throughout the day with morning rain.,rain,"16170099999,16138099999,16148099999,16133099999,16171099999"
