name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"43.55664438103482, 11.13055243963164",2015-03-15,12.9,3.3,8.5,12.9,3.3,7.8,4,74.8,1.92,100,4.17,rain,,125,50,28.9,86.8,991.6,50.5,9.3,87.5,7.5,3,,2015-03-15T06:28:28,2015-03-15T18:21:13,0.85,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-03-16,11.2,8.3,9.4,11.2,6.4,8.6,7.5,88,8.25,100,16.67,rain,,125,,21.2,136.5,,84.6,8.8,69.8,6.1,3,,2015-03-16T06:26:41,2015-03-16T18:22:27,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-03-17,14,7.4,11.4,14,4.7,11.1,7.3,76.7,12.69,100,12.5,rain,,126,42.5,27.2,120.4,994.8,58.8,9.1,173.9,15.1,7,,2015-03-17T06:24:54,2015-03-17T18:23:40,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-03-18,17.7,5.6,11.8,17.7,5.6,11.5,4.1,61,0,0,0,,,127,,15.9,138.5,,2.5,11,217.2,18.7,7,,2015-03-18T06:23:06,2015-03-18T18:24:53,0.98,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-03-19,18.6,3.7,10.9,18.6,3.7,10.9,3.6,65,0,0,0,,,125.5,,8.9,141.6,,2.2,10.2,222.4,19.3,7,,2015-03-19T06:21:18,2015-03-19T18:26:05,1,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-03-20,18.5,3.9,11.1,18.5,3.9,11,3.4,64,0,0,0,,,122,,9.1,164.6,,1.8,9.5,211.2,18.3,7,,2015-03-20T06:19:31,2015-03-20T18:27:18,0,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-03-21,15.1,5.6,9.9,15.1,4.6,9.8,5.3,74.8,0,0,0,,,120.5,,15.3,135.2,,31.8,9.2,128.5,11,5,,2015-03-21T06:17:43,2015-03-21T18:28:31,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-03-22,14.8,7.4,10.8,14.8,6.4,10.5,5.3,70.2,0,0,0,,,120,50,29.5,84,,65.8,9.5,192.5,16.7,7,,2015-03-22T06:15:55,2015-03-22T18:29:43,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-03-23,16.9,10.4,13.2,16.9,10.4,13.2,4.7,57.3,0.83,100,12.5,rain,,130,42.5,24,38.3,,38.9,9.5,201.8,17.5,8,,2015-03-23T06:14:07,2015-03-23T18:30:55,0.07,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-03-24,16,8.7,12.2,16,7.6,12.1,7.3,72.5,0.53,100,12.5,rain,,132,,10.8,118.3,,58.5,9.2,162.4,14,6,,2015-03-24T06:12:19,2015-03-24T18:32:07,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-03-25,13.9,10.2,12.6,13.9,10.2,12.6,8.5,76.7,5.84,100,12.5,rain,,135,55.4,29.1,79.8,,69,8.9,54.5,4.6,2,,2015-03-25T06:10:31,2015-03-25T18:33:19,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-03-26,15.2,8.9,12.7,15.2,7.6,12.6,10.2,85,15.72,100,12.5,rain,,136.5,,29.4,194.3,,74.3,9.4,188.3,16.3,7,,2015-03-26T06:08:43,2015-03-26T18:34:31,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-03-27,13.2,8.8,11,13.2,8.4,10.9,7.4,79.7,2.6,100,12.5,rain,,135.5,48.2,23.5,150,,52.9,7.2,167.4,14.5,6,,2015-03-27T06:06:55,2015-03-27T18:35:43,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-03-28,17.6,8.2,12.7,17.6,6.7,12.4,0.4,45.5,0,0,0,,,133.5,,21.7,107.5,,4.4,11.5,255.4,21.8,8,,2015-03-28T06:05:07,2015-03-28T18:36:54,0.31,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-03-29,18.7,3.7,11.2,18.7,3.7,11,1.5,55.1,0,0,0,,,126,,18.5,143.8,,2.5,12.2,246.7,20.5,8,,2015-03-29T07:03:20,2015-03-29T19:38:06,0.36,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-03-30,16.2,8.7,12.1,16.2,8,11.9,7.6,74.1,0,0,0,,,115.5,,23.3,173.8,,57.3,11,247.1,21.1,8,,2015-03-30T07:01:32,2015-03-30T19:39:18,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-03-31,19,8.9,13.6,19,7.9,13.4,9.6,78.3,0,0,0,,,106,44.6,27.1,200.3,,55.7,10.5,257.5,22.3,8,,2015-03-31T06:59:45,2015-03-31T19:40:29,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-01,20.4,9.4,14.9,20.4,8.2,14.9,5.1,59.6,0,0,0,,,102,50,30.9,267.7,,40,11.7,269,23.2,8,,2015-04-01T06:57:58,2015-04-01T19:41:41,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-02,18.8,3.8,11.1,18.8,1.2,10.4,1.9,56.9,0,0,0,,,98.5,,28,170.9,,4.5,14,255,21.9,8,,2015-04-02T06:56:11,2015-04-02T19:42:52,0.48,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-03,17.9,4.6,11.8,17.9,4,11.5,3.3,60.9,0,0,0,,,92.5,,17.1,91.8,,22,11.9,264.8,23,8,,2015-04-03T06:54:25,2015-04-03T19:44:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-04,13.2,7.6,10.1,13.2,5.1,9.4,5.6,75.1,23.55,100,12.5,rain,,100.5,,15.8,157.6,,73,8.3,82.8,6.9,3,,2015-04-04T06:52:38,2015-04-04T19:45:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-05,10,7.3,8.5,6.9,4.4,5.6,2.3,66.1,2.44,100,8.33,rain,,109.5,51.8,30.4,62.8,,52,9.3,92.1,8.1,3,,2015-04-05T06:50:53,2015-04-05T19:46:26,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-06,12,5.8,8.5,12,2,6.7,-4.2,41.6,0,0,0,,,111,46.4,26.9,40.4,,17.2,9.9,268.2,23.1,8,,2015-04-06T06:49:07,2015-04-06T19:47:37,0.52,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-07,12.7,1.4,7.1,12.7,-1.8,5.9,-3.8,50.2,0.03,100,4.17,rain,,111,48.2,28.8,82.9,,18.9,11.6,250.5,21.6,7,,2015-04-07T06:47:22,2015-04-07T19:48:49,0.54,Rain,Clear conditions throughout the day with morning rain.,rain,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-08,16.8,-1.1,8,16.8,-1.9,7.5,-0.8,58.2,0,0,0,,,109.5,,16.8,157.5,,1.3,13.1,278.3,24,9,,2015-04-08T06:45:38,2015-04-08T19:50:00,0.57,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-09,20.4,3.5,11.4,20.4,3.5,11.2,3.9,64.7,0,0,0,,,105.5,79.6,12.8,195.5,988.1,4.1,13,277.1,24,9,,2015-04-09T06:43:53,2015-04-09T19:51:11,0.62,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-10,19.8,5.6,12.4,19.8,4.3,12.2,5.3,65.8,0,0,0,,,102,,16.6,165.4,,10.2,11.8,269.8,23.3,8,,2015-04-10T06:42:10,2015-04-10T19:52:22,0.67,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-11,17.6,6.4,11.9,17.6,4.7,11.6,6.1,69.3,0,0,0,,,99,,12.8,168.7,,21.2,11.2,218.8,18.9,7,,2015-04-11T06:40:27,2015-04-11T19:53:33,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-12,22.3,5.8,14,22.3,5.8,13.9,7,67.1,0,0,0,,,96.5,,17.9,92.4,,6.8,10.5,269,23.2,8,,2015-04-12T06:38:44,2015-04-12T19:54:45,0.77,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-13,22.8,6.6,14.7,22.8,5.8,14.6,7.3,64.3,0,0,0,,,93,,18.4,157,,1.7,12.2,280.8,24.2,9,,2015-04-13T06:37:02,2015-04-13T19:55:56,0.83,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-14,20.9,8.7,14.4,20.9,7.3,14.3,9.5,73.3,0,0,0,,,88.5,,15.1,213.1,,29.7,10.1,268,23,8,,2015-04-14T06:35:21,2015-04-14T19:57:07,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-15,22.8,8,15.4,22.8,8,15.4,8.4,66.6,0,0,0,,,86,,15,164.7,,4.2,10.7,282.7,24.5,9,,2015-04-15T06:33:40,2015-04-15T19:58:18,0.93,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-16,22.7,5.8,14.7,22.7,3.2,14.5,8.6,68.7,0,0,0,,,84,,16.3,189,,13,12,204.9,17.5,6,,2015-04-16T06:32:00,2015-04-16T19:59:30,0.97,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-17,18.5,12.2,14.8,18.5,12.2,14.8,10.2,75.1,0.32,100,16.67,rain,,80.5,,16.3,189.4,,60.5,9.8,184.4,15.9,7,,2015-04-17T06:30:21,2015-04-17T20:00:41,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-18,17.3,12.2,14.7,17.3,12.2,14.7,11.3,80.2,1.65,100,16.67,rain,,73,44.6,27.1,194,,71.6,8.6,246.3,21.2,8,,2015-04-18T06:28:43,2015-04-18T20:01:52,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-19,15.3,10.2,12.2,15.3,10.2,12.2,1.5,48.5,0.02,100,4.17,rain,,71,64.8,38.8,54.7,,61.1,11,133.8,11.6,4,,2015-04-19T06:27:05,2015-04-19T20:03:03,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"16170099999,16134099999,16158099999,16172099999,LIRQ"
"43.55664438103482, 11.13055243963164",2015-04-20,21.4,6.2,13.9,21.4,4.1,13.3,-0.1,40.3,0,0,0,,,68.5,,14.5,114.6,,3.2,14.1,307.4,26.5,9,,2015-04-20T06:25:28,2015-04-20T20:04:14,0.02,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16134099999,16158099999,16172099999,LIRQ"
