name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"43.20347624443964, 10.586409110316495",2017-03-15,18.8,3.4,11.4,18.8,1.9,11,2.3,57.6,0,0,0,,,,,13.6,91.4,1025.5,8.3,16.3,220.4,18.9,7,,2017-03-15T06:29:38,2017-03-15T18:24:04,0.54,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-03-16,18.4,5.5,11.6,18.4,4,11.1,5.2,67.1,0,0,0,,,,,15.6,183.6,1023.4,8.9,14.9,224.2,19.4,8,,2017-03-16T06:27:52,2017-03-16T18:25:16,0.57,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-03-17,16.8,5.4,10.9,16.8,3.7,10.5,6.8,77.6,0,0,0,,,,,14.3,139.3,1020.6,25.8,12.8,222,19.1,7,,2017-03-17T06:26:06,2017-03-17T18:26:28,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-03-18,16.5,5.4,11.6,16.5,3,11.1,9.1,84.7,0,0,0,,,,,19.9,134.7,1015.5,54.5,11.5,187,16.3,7,,2017-03-18T06:24:19,2017-03-18T18:27:40,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-03-19,17.9,8.6,13.1,17.9,6.7,12.9,10.5,85.1,0,0,0,,,,,16.7,146.3,1013.7,52.7,8,225.1,19.6,8,,2017-03-19T06:22:33,2017-03-19T18:28:51,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-03-20,15.3,11.2,12.9,15.3,11.2,12.9,10.7,86.8,0,0,0,,,,,17.2,172.4,1014.2,63.2,8.9,139.2,12,5,,2017-03-20T06:20:46,2017-03-20T18:30:03,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-03-21,17.2,10.7,13.2,17.2,10.7,13.2,10.8,85.7,0,0,0,,,,,13.5,171.9,1012.3,58,11.5,182.3,15.6,7,,2017-03-21T06:18:59,2017-03-21T18:31:14,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-03-22,15.6,9.6,12.6,15.6,9,12.5,10.6,88,0.11,100,4.17,rain,,,,9.5,165.4,1013.7,64.9,9.5,186.3,16,6,,2017-03-22T06:17:12,2017-03-22T18:32:25,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-03-23,14.7,12.2,13.4,14.7,12.2,13.4,11,85.3,0,0,0,,,,,27.1,135.4,1017.9,64.6,8.4,208.1,18.1,7,,2017-03-23T06:15:25,2017-03-23T18:33:36,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-03-24,17.7,10.6,13.4,17.7,10.6,13.4,10.2,81.2,0,0,0,,,,,16.2,143.4,1021.6,40.1,9.8,137.2,11.7,5,,2017-03-24T06:13:39,2017-03-24T18:34:47,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-03-25,18.8,9.3,13.3,18.8,8.1,13.2,9.3,78.2,0.11,100,4.17,rain,,,,21.3,164,1020.4,31.7,10.2,207.4,18,7,,2017-03-25T06:11:52,2017-03-25T18:35:58,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-03-26,14.7,6.4,11,14.7,6.1,10.8,7.7,80.9,1.54,100,4.17,rain,,,,20.4,219.4,1020.2,45.7,12.8,257.2,21.1,8,,2017-03-26T07:10:05,2017-03-26T19:37:09,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-03-27,15.8,6.9,11.2,15.8,3.6,10.3,2,56.3,0,0,0,,,,55.4,24.2,79.2,1021.3,13.5,14.9,257.9,22.3,8,,2017-03-27T07:08:18,2017-03-27T19:38:19,1,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-03-28,17.7,4,10.8,17.7,3.1,10.4,1.5,55.7,0,0,0,,,,,22.9,132.3,1022.9,0,20.5,261,22.6,8,,2017-03-28T07:06:32,2017-03-28T19:39:30,0,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-03-29,18.5,3.4,11.6,18.5,3.4,11.3,7,75.9,0,0,0,,,,,12.5,162.3,1023.1,10,15.2,257.7,22.3,8,,2017-03-29T07:04:45,2017-03-29T19:40:40,0.01,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-03-30,21.2,6.4,13.5,21.2,5.6,13.4,7.5,70.5,0,0,0,,,,,13.8,103.3,1023.9,17.4,13.2,253.3,22,8,,2017-03-30T07:02:59,2017-03-30T19:41:51,0.04,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-03-31,19,10.3,14.1,19,10.3,14.1,10.1,78.4,0,0,0,,,,,12.6,184.9,1023.3,19,12.9,257.7,22.3,8,,2017-03-31T07:01:13,2017-03-31T19:43:01,0.08,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-04-01,16.8,7,12.3,16.8,5.5,11.7,8.8,80.3,0,0,0,,,,,25.5,126.5,1017.1,54.2,8.2,222,19,8,,2017-04-01T06:59:27,2017-04-01T19:44:11,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-04-02,15.4,11.3,13,15.4,11.3,13,10.1,82.8,2.32,100,12.5,rain,,,,18.9,142.7,1012.7,63.8,10.9,142.3,12.3,6,,2017-04-02T06:57:41,2017-04-02T19:45:22,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-04-03,19.9,10.8,15.4,19.9,10.8,15.4,8.3,64.5,2.82,100,4.17,rain,,,53.6,27.8,108.6,1014.5,31.1,13.8,227.3,19.6,8,,2017-04-03T06:55:56,2017-04-03T19:46:32,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-04-04,21.6,7.8,15,21.6,7,14.8,8.5,68,0.44,100,4.17,rain,,,,19.9,171.2,1015.3,17.8,12,256,22.1,8,,2017-04-04T06:54:11,2017-04-04T19:47:42,0.29,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-04-05,18.2,7.8,13.1,18.2,6.4,12.9,10.1,82.7,0,0,0,,,,,23.9,120.7,1015.5,35.1,10.3,206.1,17.6,7,,2017-04-05T06:52:27,2017-04-05T19:48:52,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-04-06,17.8,8.1,12.4,17.8,7.2,12.3,9.6,83.6,0.09,100,4.17,rain,,,,18.4,152.3,1015.9,25.3,12.6,188.9,16.2,6,,2017-04-06T06:50:43,2017-04-06T19:50:03,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-04-07,18.5,6.4,12.6,18.5,5.6,12.3,7.9,75.1,0,0,0,,,,,14.3,158.7,1018.5,9.3,18.2,207.7,17.9,6,,2017-04-07T06:48:59,2017-04-07T19:51:13,0.43,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-04-08,20.3,7.4,13.7,20.3,6.8,13.6,8.7,73.5,0,0,0,,,,,14,157.8,1021.6,10.6,16.3,272.6,23.5,8,,2017-04-08T06:47:16,2017-04-08T19:52:23,0.46,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-04-09,21.6,7.4,14.6,21.6,6.3,14.4,8.1,68.6,0,0,0,,,,,13.9,198.7,1023.6,7.3,15.2,276.6,23.8,9,,2017-04-09T06:45:33,2017-04-09T19:53:33,0.48,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-04-10,21.6,9.2,15.3,21.6,9.2,15.3,9.8,71.1,0,0,0,,,,,15.2,176.1,1021.7,27,14.8,280,24.2,9,,2017-04-10T06:43:51,2017-04-10T19:54:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-04-11,20.4,8.2,14.6,20.4,7,14.3,9.8,75.2,0,0,0,,,,,14.6,182.5,1018.1,31.5,14.3,276.6,24,9,,2017-04-11T06:42:09,2017-04-11T19:55:53,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-04-12,21.3,8.4,14.8,21.3,7.5,14.8,10.7,77.9,0,0,0,,,,,16.2,147,1017.4,17.1,16.2,279.3,24.2,9,,2017-04-12T06:40:28,2017-04-12T19:57:04,0.51,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-04-13,20.1,8.8,14.6,20.1,7.7,14.5,11.4,82,0,0,0,,,,,16.1,208.4,1014.7,27,13.1,282.3,24.4,9,,2017-04-13T06:38:47,2017-04-13T19:58:14,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-04-14,19.2,9.1,14.4,19.2,8,14.3,11.3,82.2,0,0,0,,,,,18.9,118.9,1014.4,32.1,12.2,283.7,24.4,9,,2017-04-14T06:37:08,2017-04-14T19:59:24,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-04-15,18.3,12.7,15.4,18.3,12.7,15.4,12.8,84.9,0.34,100,8.33,rain,,,,13,156.2,1014,58.5,11.3,273.1,23.6,8,,2017-04-15T06:35:28,2017-04-15T20:00:34,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-04-16,20.8,11.4,15.6,20.8,11.4,15.6,11.3,77.1,0,0,0,,,,,16.1,209.5,1012.3,39.7,11.4,282.8,24.3,9,,2017-04-16T06:33:50,2017-04-16T20:01:44,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.20347624443964, 10.586409110316495",2017-04-17,20.9,9.6,15,20.9,7.2,14.8,8.4,68.6,0,0,0,,,,,18.1,136.8,1012.5,9,18.1,293.3,25.2,9,,2017-04-17T06:32:12,2017-04-17T20:02:54,0.66,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
