name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"41.64016201526508, 12.736918336972524",2015-03-15,12,6.6,10,12,4.1,9.2,6.7,79.9,1.34,100,8.33,rain,,,,30.5,106.5,1020.6,71.3,9.3,53.9,4.6,3,,2015-03-15T06:21:38,2015-03-15T18:15:10,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999"
"41.64016201526508, 12.736918336972524",2015-03-16,12.5,9.4,11.2,12.5,7.4,11,8.7,84.9,14.27,100,16.67,rain,,,,19.1,91.7,1021.5,77.4,7.7,34.4,3,1,,2015-03-16T06:19:57,2015-03-16T18:16:17,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-03-17,13.7,11.1,12.2,13.7,11.1,12.2,10,86.2,6.02,100,12.5,rain,,,,20.8,137.9,1020.6,77.5,9.1,73.2,6.4,3,,2015-03-17T06:18:15,2015-03-17T18:17:24,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-03-18,17.1,7.8,12.6,17.1,6.5,12.4,8.7,78.4,0.17,100,8.33,rain,,,,14.6,168,1020.9,41.9,10,218,18.8,7,,2015-03-18T06:16:33,2015-03-18T18:18:31,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-03-19,17.7,7,12.3,17.7,7,12.2,8.4,78.4,0,0,0,,,,,17.9,156,1020,19.7,8.4,229.8,19.8,8,,2015-03-19T06:14:52,2015-03-19T18:19:38,1,Clear,Clear conditions throughout the day.,clear-day,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-03-20,16.7,7.2,11.5,16.7,6.6,11.1,6.6,73.8,0.02,100,4.17,rain,,,,16.7,140.6,1021.1,17.7,9,225.1,19.4,8,,2015-03-20T06:13:10,2015-03-20T18:20:45,0,Rain,Clear conditions throughout the day with afternoon rain.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-03-21,14.5,6.3,10.9,14.5,5.8,10.5,4.5,66.1,0,0,0,,,,,16.1,116.6,1018.3,13.6,8.4,155.1,13.3,5,,2015-03-21T06:11:28,2015-03-21T18:21:52,0.01,Clear,Clear conditions throughout the day.,clear-day,"16243099999,16245099999,16242099999,16239099999,16224099999"
"41.64016201526508, 12.736918336972524",2015-03-22,13.3,9,11,13.3,7,10.7,7.4,78.7,3.54,100,8.33,rain,,,,13.9,101.1,1010.9,77.1,9.6,74.4,6.4,3,,2015-03-22T06:09:46,2015-03-22T18:22:58,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999"
"41.64016201526508, 12.736918336972524",2015-03-23,18.1,7.2,12.9,18.1,6.1,12.7,8.8,76.9,0.02,100,4.17,rain,,,,12.8,156.8,1011.2,48.5,10.1,210.3,18.3,7,,2015-03-23T06:08:03,2015-03-23T18:24:05,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-03-24,19,10,14.4,19,10,14.4,9.6,73.7,0.02,100,4.17,rain,,,,26.6,107,1009.3,49.6,10,232.4,20.1,8,,2015-03-24T06:06:21,2015-03-24T18:25:11,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-03-25,14.4,12,13.2,14.4,12,13.2,11.2,87.8,22.34,100,16.67,rain,,,,44,118.4,995.9,85.3,6.8,125.5,10.7,7,,2015-03-25T06:04:39,2015-03-25T18:26:17,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-03-26,18.9,12.7,15.3,18.9,12.7,15.3,12.3,82.3,7.57,100,12.5,rain,,,,38.4,197.4,1003.7,59.6,9.7,221.5,19.4,7,,2015-03-26T06:02:57,2015-03-26T18:27:23,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-03-27,17.9,10.3,13.5,17.9,10.3,13.5,10.2,80.9,0.43,100,8.33,rain,,,,24.8,224,1004,37.6,10.2,180.8,15.4,7,,2015-03-27T06:01:15,2015-03-27T18:28:29,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-03-28,18.7,9.1,13.3,18.7,7.1,12.6,4.1,56,0,0,0,,,,,23.2,186.8,1009.8,18.3,12.6,246.3,21.3,8,,2015-03-28T05:59:33,2015-03-28T18:29:35,0.31,Clear,Clear conditions throughout the day.,clear-day,"16243099999,16245099999,16242099999,16239099999,16224099999"
"41.64016201526508, 12.736918336972524",2015-03-29,17.9,6.8,12.4,17.9,5.1,11.8,4.4,59.3,0,0,0,,,,,18.1,192.9,1012.4,9.9,14,269.8,22.4,8,,2015-03-29T06:57:51,2015-03-29T19:30:40,0.36,Clear,Clear conditions throughout the day.,clear-day,"16243099999,16245099999,16242099999,16239099999,16224099999"
"41.64016201526508, 12.736918336972524",2015-03-30,18.6,10.6,14.4,18.6,10.6,14.4,11.3,81.9,0.08,100,8.33,rain,,,,21.6,179.3,1007.8,45.3,9.5,227.3,19.7,8,,2015-03-30T06:56:10,2015-03-30T19:31:46,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-03-31,18.6,9.5,14.2,18.6,9.5,14.2,11.5,83.9,0,0,0,,,,,25.7,167.3,1011.1,28,9.4,262.2,22.6,8,,2015-03-31T06:54:28,2015-03-31T19:32:52,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-01,19.9,9.1,14.4,19.9,9.1,14.4,9.2,72.7,0,0,0,,,,,27.8,196,1010.7,20.1,10.2,269.7,23.3,9,,2015-04-01T06:52:47,2015-04-01T19:33:57,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-02,18.4,7.3,13.1,18.4,7.3,13,7.6,71,0,0,0,,,,,20.4,176.8,1015,10.3,13.9,270,23.2,9,,2015-04-02T06:51:06,2015-04-02T19:35:03,0.48,Clear,Clear conditions throughout the day.,clear-day,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-03,18.2,7.6,12.9,18.2,7.6,12.7,8.1,74.6,0,0,0,,,,,16.1,149,1014.4,20.4,9.7,257.9,22.2,8,,2015-04-03T06:49:25,2015-04-03T19:36:08,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-04,14.8,8.9,11.8,14.8,6.1,11.6,7.9,77.4,0.67,100,4.17,rain,,,,27.2,133,1010.5,50.2,9.1,119.5,10.3,4,,2015-04-04T06:47:45,2015-04-04T19:37:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999"
"41.64016201526508, 12.736918336972524",2015-04-05,11.1,8.6,9.7,11.1,6.5,8.7,7.4,85.9,9.11,100,12.5,rain,,,,15.3,169,1002.9,81.8,9.4,55.6,4.9,2,,2015-04-05T06:46:05,2015-04-05T19:38:19,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999"
"41.64016201526508, 12.736918336972524",2015-04-06,14.1,6.8,10,14.1,3.8,8.7,0.9,54.9,0,0,0,,,,,19.9,134.9,1012.8,41.9,10.5,202.2,17.5,7,,2015-04-06T06:44:25,2015-04-06T19:39:25,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16243099999,16245099999,16242099999,16239099999,16224099999"
"41.64016201526508, 12.736918336972524",2015-04-07,12.7,4,8.1,12.7,-0.2,6,-4.1,43.4,0,0,0,,,,,25.8,180.9,1023.5,18.7,12.6,213.8,18.5,7,,2015-04-07T06:42:46,2015-04-07T19:40:30,0.54,Clear,Clear conditions throughout the day.,clear-day,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-08,16.6,3.8,10.2,16.6,1.1,9.1,-2.3,44.1,0,0,0,,,,,21.1,166.5,1025.9,12.3,13.6,256.9,22.2,9,,2015-04-08T06:41:07,2015-04-08T19:41:36,0.57,Clear,Clear conditions throughout the day.,clear-day,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-09,17.5,5.7,11.8,17.5,3.5,11.3,2.7,55.1,0,0,0,,,,,14.4,108.9,1026.5,2.1,13.6,285.2,24.6,9,,2015-04-09T06:39:29,2015-04-09T19:42:41,0.62,Clear,Clear conditions throughout the day.,clear-day,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-10,17.7,6.1,12.3,17.7,6.1,12,7.1,71.6,0,0,0,,,,,14.6,150.2,1027.9,10.7,9.7,282.8,24.4,9,,2015-04-10T06:37:51,2015-04-10T19:43:47,0.67,Clear,Clear conditions throughout the day.,clear-day,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-11,16.6,6.8,11.9,16.6,6,11.7,7.8,76.7,0,0,0,,,,,15.5,130.8,1026.8,26,10.1,226.8,19.5,8,,2015-04-11T06:36:14,2015-04-11T19:44:52,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16243099999,16245099999,16242099999,16239099999,16224099999"
"41.64016201526508, 12.736918336972524",2015-04-12,18.5,7.3,12.6,18.5,7.3,12.5,8.7,78.8,0,0,0,,,,,15.9,148.5,1027,9.5,9.9,277.6,23.8,9,,2015-04-12T06:34:37,2015-04-12T19:45:58,0.77,Clear,Clear conditions throughout the day.,clear-day,"16243099999,16245099999,16242099999,16239099999,16224099999"
"41.64016201526508, 12.736918336972524",2015-04-13,20.6,7.8,14.1,20.6,7.4,14,10.1,77.9,0.02,100,4.17,rain,,,,19.3,196.2,1026,7.5,9.9,284.1,24.6,9,,2015-04-13T06:33:01,2015-04-13T19:47:03,0.83,Rain,Clear conditions throughout the day with afternoon rain.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-14,20.9,8.9,14.9,20.9,8.9,14.9,10.8,77.5,0,0,0,,,,,15.2,181.8,1023.6,14.6,7.9,281.3,24.2,9,,2015-04-14T06:31:25,2015-04-14T19:48:09,0.88,Clear,Clear conditions throughout the day.,clear-day,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-15,20.2,10.5,15.2,20.2,10.5,15.2,12.4,83.8,0.02,100,4.17,rain,,,,15.2,180.8,1022.4,20.9,7.2,281.8,24.3,9,,2015-04-15T06:29:50,2015-04-15T19:49:14,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-16,20.5,8.8,14.8,20.5,8.8,14.8,11.7,82.7,0.02,100,4.17,rain,,,,18.8,131.9,1020.5,30.6,6.1,291.5,25.2,9,,2015-04-16T06:28:16,2015-04-16T19:50:20,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-17,22.2,11.9,16.3,22.2,11.9,16.3,10.9,72.6,0.33,100,8.33,rain,,,,24.3,152,1016.8,28.6,9.2,244.3,21.2,8,,2015-04-17T06:26:43,2015-04-17T19:51:25,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-18,20,12.6,16.1,20,12.6,16.1,13.3,84.2,0,0,0,,,,,14.3,164.1,1013.4,41.3,9.2,292.2,25.3,9,,2015-04-18T06:25:10,2015-04-18T19:52:31,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16243099999,16245099999,16242099999,16239099999,16224099999"
"41.64016201526508, 12.736918336972524",2015-04-19,19.2,10.5,14.8,19.2,10.5,14.8,11.7,82.4,0,0,0,,,,,17.1,180.8,1013.9,38.6,9.5,202.3,17.4,6,,2015-04-19T06:23:38,2015-04-19T19:53:36,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16243099999,16245099999,16242099999,16239099999,16224099999"
"41.64016201526508, 12.736918336972524",2015-04-20,19.3,9.6,14.9,19.3,8.8,14.8,9.9,72.3,0,0,0,,,,,15.2,168.2,1016.3,34.7,10.3,281.5,24.5,9,,2015-04-20T06:22:07,2015-04-20T19:54:42,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-21,21.7,9,15.2,21.7,7.9,14.9,7.8,65,0,0,0,,,,,21.2,155.3,1019.6,5.9,15,309.1,26.7,9,,2015-04-21T06:20:36,2015-04-21T19:55:47,0.05,Clear,Clear conditions throughout the day.,clear-day,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-22,23.1,8.5,16.1,23.1,8.1,16,5.3,54.4,0,0,0,,,,,16.6,160.7,1022.3,8.6,12.5,313.4,27.1,9,,2015-04-22T06:19:07,2015-04-22T19:56:53,0.09,Clear,Clear conditions throughout the day.,clear-day,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-23,21.3,10.5,15.8,21.3,10.5,15.8,8.2,62.3,0,0,0,,,,,21.4,155.8,1018.1,37.5,9.4,262.4,22.6,9,,2015-04-23T06:17:38,2015-04-23T19:57:58,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-24,21.7,14.4,17.5,21.7,14.4,17.5,11.1,67.5,0,0,0,,,,,15.8,178.3,1014.7,41.8,10,247,21.2,7,,2015-04-24T06:16:11,2015-04-24T19:59:03,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-25,21.6,12,16.4,21.6,12,16.4,13.4,83.3,0.02,100,4.17,rain,,,,15.4,173.9,1016.1,24.1,8.3,209.5,18.1,7,,2015-04-25T06:14:44,2015-04-25T20:00:09,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999"
"41.64016201526508, 12.736918336972524",2015-04-26,20.1,12.8,16.4,20.1,12.8,16.4,13.3,82.5,0,0,0,,,,,18.5,136,1014,33.7,8.4,244.1,21,8,,2015-04-26T06:13:18,2015-04-26T20:01:14,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-27,19.5,11.5,15.8,19.5,11.5,15.8,12,78.9,7.73,100,8.33,rain,,,,24.5,142.7,1007.6,68.5,9.2,110.4,9.4,6,,2015-04-27T06:11:54,2015-04-27T20:02:19,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-28,17.2,11.1,14.2,17.2,11.1,14.2,12.1,87.3,26.47,100,16.67,rain,,,,20.8,211.6,1004.2,68,8.2,210.2,18.4,7,,2015-04-28T06:10:30,2015-04-28T20:03:24,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-29,20,11.1,15.5,20,11.1,15.5,12.8,83.9,3.01,100,4.17,rain,,,,17.3,228.8,1014.3,42.5,8.3,249.7,21.4,8,,2015-04-29T06:09:08,2015-04-29T20:04:29,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
"41.64016201526508, 12.736918336972524",2015-04-30,19.5,12.8,16,19.5,12.8,16,12.5,80,0.09,100,4.17,rain,,,,20.3,213.1,1017.3,47.5,10.1,283.4,24.5,9,,2015-04-30T06:07:47,2015-04-30T20:05:34,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16243099999,16245099999,16242099999,16239099999,16224099999,16234099999"
