name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"43.2340065, 10.6179334",2016-03-15,14.7,5,9.6,14.7,4,9.1,3.1,65.6,0,0,0,,,,,16.6,184,1017.8,7.5,10,220.3,19,7,,2016-03-15T06:29:06,2016-03-15T18:24:14,0.24,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16158099999,16171099999,16206099999,LIRS"
"43.2340065, 10.6179334",2016-03-16,13.9,5.8,9.7,13.9,4.1,8.7,4.1,68.9,0,0,0,,,,,24.5,67,1018.7,33,10,113.4,9.7,4,,2016-03-16T06:27:19,2016-03-16T18:25:26,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16171099999,16206099999,LIRS"
"43.2340065, 10.6179334",2016-03-17,16.4,9.3,12.3,16.4,6.7,11.7,5.7,64.6,0,0,0,,,,,28,47.9,1023.7,30.7,10,142,12.1,6,,2016-03-17T06:25:33,2016-03-17T18:26:38,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16158099999,16171099999,16206099999,LIRS"
"43.2340065, 10.6179334",2016-03-18,17.6,5.5,11.5,17.6,5.4,11.2,6.1,71.5,0,0,0,,,,,18.9,174.9,1018.1,5.1,10,226.4,19.6,8,,2016-03-18T06:23:46,2016-03-18T18:27:50,0.39,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16158099999,16171099999,16206099999,LIRS"
"43.2340065, 10.6179334",2016-03-19,16.5,3.6,9.8,16.5,2.3,9.7,6.5,81.8,0,0,0,,,,,16.7,165.7,1018.4,13.5,9.1,227.7,19.6,8,,2016-03-19T06:22:00,2016-03-19T18:29:02,0.43,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16158099999,16171099999,16206099999,LIRS"
"43.2340065, 10.6179334",2016-03-20,15.9,5.4,10.8,15.9,3.7,10.5,8.2,84.9,0.56,100,4.17,rain,,,,11.7,127.1,1018.9,37.5,9.6,122.6,10.4,6,,2016-03-20T06:20:13,2016-03-20T18:30:13,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16170099999,16158099999,16171099999,16206099999,LIRS"
"43.2340065, 10.6179334",2016-03-21,18.3,10.6,13.5,18.3,10.6,13.5,10.1,81.3,1.63,100,12.5,rain,,,,12.5,121.7,1013.5,43.4,9.7,218,18.9,7,,2016-03-21T06:18:26,2016-03-21T18:31:25,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16170099999,16158099999,16171099999,16206099999,LIRS"
"43.2340065, 10.6179334",2016-03-22,19.9,9.9,14.4,19.9,8.9,14.4,8.8,70.6,0.04,100,4.17,rain,,,64.8,35.9,61.8,1003.9,16.5,10,176.2,15.2,6,,2016-03-22T06:16:39,2016-03-22T18:32:36,0.5,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"16170099999,16158099999,16171099999,16206099999,LIRS"
"43.2340065, 10.6179334",2016-03-23,15,7.8,11,15,5,9.7,4.6,66.2,1.4,100,29.17,rain,,,74.2,53.6,46.3,998.5,47.1,9.9,175.9,15.3,6,,2016-03-23T06:14:52,2016-03-23T18:33:47,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16170099999,16158099999,16171099999,LIRS,16206099999"
"43.2340065, 10.6179334",2016-03-24,16.2,5.9,11.2,16.2,4.2,10.1,0.1,47.8,0,0,0,,,,57.6,25.3,74.7,1008.2,7.2,10,246.9,21.2,8,,2016-03-24T06:13:05,2016-03-24T18:34:58,0.51,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16158099999,16171099999,16206099999,LIRS"
"43.2340065, 10.6179334",2016-03-25,15.7,1.8,9.4,15.7,-0.1,8.9,2.7,66,0,0,0,,,,,16.1,165,1017.5,11.1,10,196.4,17,7,,2016-03-25T06:11:18,2016-03-25T18:36:09,0.52,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16158099999,16171099999,16206099999,LIRS"
