name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"43.1655109315899, 10.609390766385436",2017-03-15,18.8,3.3,11.5,18.8,1.9,11.1,2.2,56.9,0,0,0,,,,,13.7,90.7,1025.5,9.2,16.5,220.4,18.9,7,,2017-03-15T06:29:32,2017-03-15T18:23:59,0.54,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.1655109315899, 10.609390766385436",2017-03-16,18.3,5.4,11.6,18.3,3.8,11.1,5.2,66.9,0,0,0,,,,,15.6,183.5,1023.4,9.4,15,224.2,19.4,8,,2017-03-16T06:27:46,2017-03-16T18:25:11,0.57,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.1655109315899, 10.609390766385436",2017-03-17,17,5.3,10.9,17,3.5,10.5,6.7,76.9,0,0,0,,,,,14.1,123.2,1020.6,23.1,13.2,222,19.1,7,,2017-03-17T06:26:00,2017-03-17T18:26:23,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.1655109315899, 10.609390766385436",2017-03-18,16.6,5.3,11.7,16.6,2.8,11.1,9,84.4,0,0,0,,,,,20.4,133.6,1015.5,51.7,11.7,187,16.3,7,,2017-03-18T06:24:14,2017-03-18T18:27:34,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.1655109315899, 10.609390766385436",2017-03-19,18,8.6,13.1,18,6.7,13,10.5,84.8,0,0,0,,,,,16.9,144.8,1013.7,51.5,8,225.1,19.6,8,,2017-03-19T06:22:27,2017-03-19T18:28:46,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.1655109315899, 10.609390766385436",2017-03-20,15.3,11.3,12.9,15.3,11.3,12.9,10.7,86.8,0,0,0,,,,,17.4,171.1,1014.2,61.1,9,139.2,12,5,,2017-03-20T06:20:41,2017-03-20T18:29:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.1655109315899, 10.609390766385436",2017-03-21,17.2,10.7,13.3,17.2,10.7,13.3,10.8,85.5,0,0,0,,,,,13.6,170.6,1012.3,54.9,11.6,182.3,15.6,7,,2017-03-21T06:18:54,2017-03-21T18:31:08,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.1655109315899, 10.609390766385436",2017-03-22,15.6,9.3,12.5,15.6,8.6,12.4,10.5,87.6,0.1,100,4.17,rain,,,,9.8,165.3,1013.7,63,9.5,186.3,16,6,,2017-03-22T06:17:07,2017-03-22T18:32:19,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.1655109315899, 10.609390766385436",2017-03-23,14.5,12,13.4,14.5,12,13.4,10.9,85.3,0,0,0,,,,,27.4,135.2,1017.9,63.3,8.4,208.1,18.1,7,,2017-03-23T06:15:20,2017-03-23T18:33:30,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.1655109315899, 10.609390766385436",2017-03-24,17.6,10.6,13.4,17.6,10.6,13.4,10.1,81.3,0,0,0,,,,,16.3,142.3,1021.6,40.5,9.8,137.2,11.7,5,,2017-03-24T06:13:34,2017-03-24T18:34:41,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
