name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"45.9831085, 13.5870828",2014-03-15,13.9,2.5,8.6,13.9,0.3,8.1,3.8,72.9,0,0,0,,,334.2,21.1,11.2,132.6,1017.4,31.4,8.9,161.8,14,6,,2014-03-15T06:18:44,2014-03-15T18:11:13,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16108099999,14106099999,14007099999,16040099999,LIVT,14006099999,14112099999,14015099999,16110099999,14008099999,16036099999,LIPQ"
"45.9831085, 13.5870828",2014-03-16,15.8,2.4,9.5,15.8,0.3,9.3,3.2,66.8,0,0,0,,,323.3,50.1,10.6,149.8,1014.9,2.2,10.9,201.1,17.3,7,,2014-03-16T06:16:49,2014-03-16T18:12:34,0.5,Clear,Clear conditions throughout the day.,clear-day,"16108099999,14106099999,14007099999,16040099999,LIVT,14006099999,14112099999,14015099999,16110099999,14008099999,LIPQ"
"45.9831085, 13.5870828",2014-03-17,18,2.8,9.9,18,2.8,9.9,4,68.8,0,0,0,,,316,16.2,10.3,141.1,1017.7,1.8,9.5,209.7,18.1,7,,2014-03-17T06:14:54,2014-03-17T18:13:55,0.51,Clear,Clear conditions throughout the day.,clear-day,"16108099999,14106099999,14007099999,16040099999,LIVT,14006099999,14112099999,14015099999,16110099999,14008099999,16036099999,LIPQ"
"45.9831085, 13.5870828",2014-03-18,16.1,4.1,10.7,16.1,4.1,10.7,7,78.9,0,0,0,,,308.8,33.3,10.6,123.1,1018.4,21.1,7.9,193.5,16.7,7,,2014-03-18T06:12:59,2014-03-18T18:15:16,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16108099999,14106099999,14007099999,14006099999,14015099999,11213099999,16040099999,LIVT,14112099999,16110099999,14008099999,16036099999,LIPQ"
"45.9831085, 13.5870828",2014-03-19,17.3,8.2,12.2,17.3,8.2,12.2,8.7,80,0,0,0,,,301.4,18.3,10.7,148.6,1019.4,37.8,5,214.1,18.5,7,,2014-03-19T06:11:03,2014-03-19T18:16:37,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"16108099999,14106099999,14007099999,16040099999,LIVT,14006099999,14112099999,14015099999,16110099999,14008099999,16036099999,LIPQ"
"45.9831085, 13.5870828",2014-03-20,20.1,6.1,13.1,20.1,4.9,12.9,5.2,61.8,0,0,0,,,295.5,50,10.1,148.6,1024.9,5.8,19.9,219.6,18.9,7,,2014-03-20T06:09:07,2014-03-20T18:17:57,0.57,Clear,Clear conditions throughout the day.,clear-day,"16108099999,14106099999,14007099999,14006099999,14015099999,11213099999,16040099999,LIVT,14112099999,16110099999,14008099999,16036099999,LIPQ"
"45.9831085, 13.5870828",2014-03-21,17.5,5.1,11.7,17.5,5.1,11.7,5,64.8,0,0,0,,,290.5,42.5,13.8,141.5,1020.3,17.9,15.9,196,16.9,7,,2014-03-21T06:07:11,2014-03-21T18:19:18,0.62,Clear,Clear conditions throughout the day.,clear-day,"16108099999,14106099999,14007099999,14006099999,14015099999,11213099999,16040099999,LIVT,14112099999,16110099999,14008099999,16036099999,LIPQ"
"45.9831085, 13.5870828",2014-03-22,15.7,8.4,12.5,15.7,8.3,12.5,10.1,75.9,0.36,100,12.5,rain,,364.2,43.8,22.1,140.7,1013.7,67,10.9,187.8,16.1,6,,2014-03-22T06:05:16,2014-03-22T18:20:38,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16108099999,14106099999,14007099999,16040099999,LIVT,14006099999,14112099999,14015099999,16110099999,14008099999,16036099999,LIPQ"
"45.9831085, 13.5870828",2014-03-23,13.8,8,12,13.8,7.5,11.9,9.2,82.9,24.09,100,16.67,rain,,304.3,66.6,23.5,130,1003.5,75.1,9.4,71.6,6.1,3,,2014-03-23T06:03:20,2014-03-23T18:21:58,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16108099999,14106099999,14007099999,16040099999,LIVT,14006099999,14112099999,14015099999,16110099999,14008099999,LIPQ"
"45.9831085, 13.5870828",2014-03-24,10.5,5,7.9,10.5,2.9,6.6,3.6,74.5,7.79,100,12.5,rain,,314,59.4,18.5,104.8,1005.7,72.8,13.1,104.6,9,4,,2014-03-24T06:01:24,2014-03-24T18:23:18,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16108099999,14106099999,14007099999,16040099999,LIVT,14006099999,14112099999,14015099999,16110099999,14008099999,16036099999,LIPQ"
"45.9831085, 13.5870828",2014-03-25,12.8,3.5,7.6,12.8,1.2,7.2,1.7,67.8,2.85,100,8.33,rain,,316.9,51.8,11,88.6,1009.1,48.8,16.2,158.8,13.7,5,,2014-03-25T05:59:28,2014-03-25T18:24:38,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16108099999,14106099999,14007099999,16040099999,LIVT,14006099999,14112099999,14015099999,16110099999,14008099999,16036099999,LIPQ"
"45.9831085, 13.5870828",2014-03-26,12.8,3.3,9,12.8,2.1,8.1,0.5,56,0.04,100,8.33,rain,,318.2,68.4,30.8,68.6,1010.4,35.9,14.5,133.3,11.6,5,,2014-03-26T05:57:32,2014-03-26T18:25:58,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"16108099999,14106099999,14007099999,16040099999,LIVT,14006099999,14112099999,14015099999,16110099999,14008099999,16036099999,LIPQ"
