name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"43.21763225970668, 10.614775580769296",2017-03-15,19,3.6,11.6,19,2.4,11.3,2.4,57.1,0,0,0,,,,,12.6,87,1025.9,6.9,16.5,220.4,18.9,7,,2017-03-15T06:29:32,2017-03-15T18:23:57,0.54,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16171099999,16206099999,LIRS,16197099999"
"43.21763225970668, 10.614775580769296",2017-03-16,18.4,5.6,11.7,18.4,4.3,11.3,5.1,65.9,0,0,0,,,,,15.1,188.3,1023.7,7.5,15.1,224.2,19.4,8,,2017-03-16T06:27:45,2017-03-16T18:25:09,0.57,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16171099999,16206099999,LIRS,16197099999"
"43.21763225970668, 10.614775580769296",2017-03-17,17,5.7,11,17,4,10.7,6.9,77.1,0,0,0,,,,,14.4,154.5,1020.8,21.9,12.9,222,19.1,7,,2017-03-17T06:25:59,2017-03-17T18:26:21,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16171099999,16206099999,LIRS,16197099999"
"43.21763225970668, 10.614775580769296",2017-03-18,16.7,5.9,11.9,16.7,3.8,11.4,9.3,84.5,0,0,0,,,,,18.6,120.4,1015.4,46.9,11.6,187,16.3,7,,2017-03-18T06:24:13,2017-03-18T18:27:33,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16171099999,16206099999,LIRS,16197099999"
"43.21763225970668, 10.614775580769296",2017-03-19,17.9,8.9,13.3,17.9,7.4,13.2,10.7,84.9,0,0,0,,,,,15.7,155.3,1013.8,44.9,8.1,225.1,19.6,8,,2017-03-19T06:22:26,2017-03-19T18:28:45,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16171099999,16206099999,LIRS,16197099999"
"43.21763225970668, 10.614775580769296",2017-03-20,15.6,11.4,13.1,15.6,11.4,13.1,10.9,86.6,0,0,0,,,,,15.5,176,1014.2,56.1,9,139.2,12,5,,2017-03-20T06:20:39,2017-03-20T18:29:56,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16171099999,16206099999,LIRS,16197099999"
"43.21763225970668, 10.614775580769296",2017-03-21,17.4,10.7,13.4,17.4,10.7,13.4,10.9,85.6,0,0,0,,,,,12.4,185.7,1012.3,50.6,11.6,182.3,15.6,7,,2017-03-21T06:18:52,2017-03-21T18:31:07,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16171099999,16206099999,LIRS,16197099999"
"43.21763225970668, 10.614775580769296",2017-03-22,15.7,10.3,12.9,15.7,10.3,12.9,11,88,0.09,100,4.17,rain,,,,9.3,184.9,1013.6,57,9.5,186.3,16,6,,2017-03-22T06:17:05,2017-03-22T18:32:19,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LIRX,16158099999,16171099999,16206099999,LIRS,16197099999"
"43.21763225970668, 10.614775580769296",2017-03-23,15.2,12.4,13.7,15.2,12.4,13.7,11.2,85,0,0,0,,,,,25,137.7,1017.9,56.6,8.6,208.1,18.1,7,,2017-03-23T06:15:18,2017-03-23T18:33:30,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16171099999,16206099999,LIRS,16197099999"
"43.21763225970668, 10.614775580769296",2017-03-24,18.2,10.7,13.9,18.2,10.7,13.9,10.4,80.3,0,0,0,,,,,14.5,130.7,1021.6,34.4,9.9,137.2,11.7,5,,2017-03-24T06:13:32,2017-03-24T18:34:41,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16171099999,16206099999,LIRS,16197099999"
"43.21763225970668, 10.614775580769296",2017-03-25,19.3,9.8,13.8,19.3,9.8,13.8,9.6,77.5,0.09,100,4.17,rain,,,,21.5,163.5,1020.3,28.1,10.3,207.4,18,7,,2017-03-25T06:11:45,2017-03-25T18:35:51,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LIRX,16158099999,16171099999,16206099999,LIRS,16197099999"
"43.21763225970668, 10.614775580769296",2017-03-26,14.9,6.9,11.2,14.9,6.3,11,7.9,80.8,1.66,100,8.33,rain,,,,19.1,232.3,1020.1,39.7,12.8,257.2,21.1,8,,2017-03-26T07:09:58,2017-03-26T19:37:02,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LIRX,16158099999,16171099999,16206099999,LIRS,16197099999"
"43.21763225970668, 10.614775580769296",2017-03-27,15.8,7,11.3,15.8,4,10.5,2.1,56,0,0,0,,,,55.4,23.9,64.3,1022.1,11.9,15.1,257.9,22.3,8,,2017-03-27T07:08:11,2017-03-27T19:38:13,1,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16171099999,16206099999,LIRS,16197099999"
"43.21763225970668, 10.614775580769296",2017-03-28,18,4,11,18,3,10.6,1.6,55,0,0,0,,,,,21.6,160.7,1023.2,0,20.7,261,22.6,8,,2017-03-28T07:06:24,2017-03-28T19:39:23,0,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16171099999,16206099999,LIRS,16197099999"
