name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"43.1655109315899, 10.609390766385436",2016-03-15,13.7,3.7,8.5,13.7,2.6,7.8,3.3,71.3,0,0,0,,,,,15.2,154,,7.6,10,220.3,19,7,,2016-03-15T06:29:07,2016-03-15T18:24:17,0.24,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.1655109315899, 10.609390766385436",2016-03-16,13.4,4,8.8,13.4,2.1,7.6,5,77.5,0,0,0,,,,,27.6,94.6,,34.6,10,113.4,9.7,4,,2016-03-16T06:27:21,2016-03-16T18:25:29,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.1655109315899, 10.609390766385436",2016-03-17,16.7,8.6,12,16.7,5.7,11.4,6.4,68.9,0,0,0,,,,,26.6,43.2,,35.3,10,142,12.1,6,,2016-03-17T06:25:35,2016-03-17T18:26:41,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.1655109315899, 10.609390766385436",2016-03-18,15.8,6.3,10.7,15.8,5.5,10.4,6.7,77.5,0,0,0,,,,,16.6,174.8,,8.9,10,226.4,19.6,8,,2016-03-18T06:23:48,2016-03-18T18:27:52,0.39,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.1655109315899, 10.609390766385436",2016-03-19,15.2,3.3,9.1,15.2,1,8.8,6.5,84.7,0,0,0,,,,,15.4,179.9,,19.2,9.3,227.7,19.6,8,,2016-03-19T06:22:02,2016-03-19T18:29:04,0.43,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.1655109315899, 10.609390766385436",2016-03-20,13.7,5,9.7,13.7,3.3,9.2,7.8,88,0.49,100,4.17,rain,,,,16.8,163.7,,46.2,9.2,122.6,10.4,6,,2016-03-20T06:20:15,2016-03-20T18:30:15,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.1655109315899, 10.609390766385436",2016-03-21,18.3,10.2,13.3,18.3,10.2,13.3,9,77.2,0.69,100,8.33,rain,,,,17.5,148,,44.3,9.8,218,18.9,7,,2016-03-21T06:18:29,2016-03-21T18:31:26,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.1655109315899, 10.609390766385436",2016-03-22,20.2,9.4,14.1,20.2,8.4,14,8.9,72.2,0,0,0,,,,64.8,37.7,55.5,,20.2,10,176.2,15.2,6,,2016-03-22T06:16:42,2016-03-22T18:32:37,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
"43.1655109315899, 10.609390766385436",2016-03-23,15,6.6,10.5,15,3.6,9,4.7,68.5,1.4,100,29.17,rain,,,74.2,53.6,54.1,,46.3,9.9,175.9,15.3,6,,2016-03-23T06:14:55,2016-03-23T18:33:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LIRX,16158099999,LIRS,16206099999,16197099999"
"43.1655109315899, 10.609390766385436",2016-03-24,15.2,5,10.1,15.2,2.9,8.6,0.4,52.7,0,0,0,,,,57.6,31.7,86.2,,7.7,10,246.9,21.2,8,,2016-03-24T06:13:08,2016-03-24T18:34:59,0.51,Clear,Clear conditions throughout the day.,clear-day,"LIRX,16158099999,16206099999,LIRS,16197099999"
