name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"45.96583257911489, 13.589925280002904",2012-03-15,19.9,1,9.9,19.9,1,9.8,1.7,61.3,0,0,0,,,92.5,50,12.5,128,1028,17.5,11.5,207.9,17.9,7,,2012-03-15T06:17:48,2012-03-15T18:11:52,0.78,Clear,Clear conditions throughout the day.,clear-day,"16108099999,14106099999,14007099999,14006099999,14015099999,LJPZ,11213099999,14105099999,14014099999,16040099999,LIVT,14112099999,14008099999,16036099999,LIPQ,LJLJ"
"45.96583257911489, 13.589925280002904",2012-03-16,18.4,1.8,9.5,18.4,-0.3,9.3,1.1,59.1,0,0,0,,,76.4,,13,132.7,1028.5,0,13,204.4,17.6,7,,2012-03-16T06:15:53,2012-03-16T18:13:13,0.83,Clear,Clear conditions throughout the day.,clear-day,"16108099999,14106099999,14007099999,14006099999,14015099999,LJPZ,11213099999,14105099999,14014099999,16040099999,LIVT,14112099999,14008099999,16036099999,LIPQ,LJLJ"
"45.96583257911489, 13.589925280002904",2012-03-17,16.5,0.9,8.9,16.5,-1,8.8,3.7,71.1,0,0,0,,,71.4,,16.7,140.5,1026.5,25,10.9,209.4,18,7,,2012-03-17T06:13:58,2012-03-17T18:14:34,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"16108099999,14106099999,14007099999,14006099999,14015099999,LJPZ,11213099999,14105099999,14014099999,16040099999,LIVT,14112099999,14008099999,16036099999,LIPQ,LJLJ"
"45.96583257911489, 13.589925280002904",2012-03-18,13.5,7.6,10.7,13.5,6,10.5,7.5,80.5,0.12,100,8.33,rain,,68.9,,19.5,157.1,1022.6,66.5,9,136.7,11.7,5,,2012-03-18T06:12:02,2012-03-18T18:15:55,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16108099999,14106099999,14007099999,14006099999,14015099999,LJPZ,11213099999,14105099999,14014099999,16040099999,LIVT,14112099999,14008099999,LIPQ,LJLJ"
"45.96583257911489, 13.589925280002904",2012-03-19,15.7,8.2,12,15.7,8.2,11.8,8.2,78.6,2.79,100,16.67,rain,,74.8,35.3,21.5,135.2,1023.9,67.7,9.3,120.4,10.3,4,,2012-03-19T06:10:07,2012-03-19T18:17:16,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16108099999,14106099999,14007099999,14006099999,14015099999,LJPZ,11213099999,14105099999,14014099999,16040099999,LIVT,14112099999,14008099999,16036099999,LIPQ,LJLJ"
"45.96583257911489, 13.589925280002904",2012-03-20,19.6,3.8,11.8,19.6,3.8,11.8,4.9,67.4,2.75,100,8.33,rain,,74.1,42.5,8.9,149,1032.6,11.5,11.8,151.9,12.8,6,,2012-03-20T06:08:11,2012-03-20T18:18:36,0.98,Rain,Clear conditions throughout the day with rain clearing later.,rain,"16108099999,14106099999,14007099999,14006099999,14015099999,LJPZ,11213099999,14105099999,14014099999,16040099999,LIVT,14112099999,14008099999,16036099999,LIPQ,LJLJ"
"45.96583257911489, 13.589925280002904",2012-03-21,22,5.1,13.3,22,5.1,13.2,4.9,60.4,0,0,0,,,70.7,48.2,9.2,120.5,1032.9,22.5,12.4,192.1,16.8,7,,2012-03-21T06:06:15,2012-03-21T18:19:56,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16108099999,14106099999,14007099999,14006099999,14015099999,LJPZ,11213099999,14105099999,14014099999,16040099999,LIVT,14112099999,14008099999,16036099999,LIPQ"
"45.96583257911489, 13.589925280002904",2012-03-22,21.2,4.9,12.7,21.2,4.9,12.6,4.4,61,0,0,0,,,70.7,,13.3,122.5,1030.1,1.4,13.1,221.3,19,7,,2012-03-22T06:04:19,2012-03-22T18:21:17,1,Clear,Clear conditions throughout the day.,clear-day,"16108099999,14106099999,14007099999,14006099999,14015099999,LJPZ,11213099999,14105099999,14014099999,16040099999,LIVT,14112099999,14008099999,16036099999,LIPQ,LJLJ"
"45.96583257911489, 13.589925280002904",2012-03-23,20.1,4.2,11.8,20.1,2.6,11.3,4,62.5,0,0,0,,,70.7,,11.7,155,1026,5,11.5,211.4,18.3,7,,2012-03-23T06:02:23,2012-03-23T18:22:37,0,Clear,Clear conditions throughout the day.,clear-day,"16108099999,14106099999,14007099999,14006099999,14015099999,LJPZ,11213099999,14105099999,14014099999,16040099999,LIVT,14112099999,14008099999,16036099999,LIPQ,LJLJ"
"45.96583257911489, 13.589925280002904",2012-03-24,20.2,5.4,12.3,20.2,5.4,12.3,3.9,59.5,0.04,100,8.33,rain,,53.3,,10.9,137.4,1023.6,32,12.2,169.2,14.7,6,,2012-03-24T06:00:27,2012-03-24T18:23:57,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16108099999,14106099999,14007099999,14006099999,14015099999,LJPZ,11213099999,14105099999,14014099999,16040099999,LIVT,14112099999,14008099999,16036099999,LIPQ,LJLJ"
