name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"46.021077879190194, 13.41307465858648",2015-03-15,14.7,2.4,8.6,14.7,0.5,7.4,-1.1,51.6,0,0,0,,,155.8,39.6,21.9,82.8,1026.4,28,12,170.7,14.9,6,,2015-03-15T06:19:55,2015-03-15T18:11:35,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-03-16,9.6,7,8.1,7.9,4.1,6,2.2,67.8,6.19,100,8.33,rain,,156.8,31.4,17.6,60.6,1028.9,48.4,8,61.1,5,3,,2015-03-16T06:18:00,2015-03-16T18:12:56,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-03-17,13.5,7.9,10.7,13.5,5.9,10,2.6,58,2.72,100,8.33,rain,,166.8,34.4,21.6,63.8,1027.1,45.3,14.9,150,12.9,6,,2015-03-17T06:16:05,2015-03-17T18:14:17,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-03-18,15.9,2.1,8.9,15.9,0.4,8.1,0.4,57.3,0,0,0,,,163.3,39.6,14.3,124.9,1024.3,2.2,24.5,204.2,17.7,7,,2015-03-18T06:14:09,2015-03-18T18:15:38,0.98,Clear,Clear conditions throughout the day.,clear-day,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-03-19,15.6,1.6,8.7,15.6,0,8,0.6,60,0,0,0,,,159.3,25.2,13.4,129,1023,5.4,19,199.1,17.2,7,,2015-03-19T06:12:13,2015-03-19T18:16:59,1,Clear,Clear conditions throughout the day.,clear-day,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-03-20,13.4,3.7,8.1,13.4,2.2,7.6,1.3,63.4,0,0,0,,,156.8,22.1,11.5,186.8,1024.1,22.6,15.5,189.3,16.3,7,,2015-03-20T06:10:17,2015-03-20T18:18:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-03-21,13.2,2.7,7.5,13.2,1.5,7.2,1.4,66,0,0,0,,,155.8,27.7,15,157.1,1020,43.3,15.7,198.2,17,7,,2015-03-21T06:08:22,2015-03-21T18:19:41,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-03-22,12.7,5.7,8.4,12.7,4.3,7.6,4.7,78.5,4.1,100,8.33,rain,,155.8,12.8,13.5,128.7,1016.7,35.2,9.7,135,11.6,6,,2015-03-22T06:06:25,2015-03-22T18:21:01,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-03-23,17.5,4.2,10.4,17.5,2.6,9.9,1.2,55.1,0.28,100,4.17,rain,,155.8,36,19.2,112.9,1016,5.9,15.7,214.4,18.6,7,,2015-03-23T06:04:29,2015-03-23T18:22:21,0.07,Rain,Clear conditions throughout the day with morning rain.,rain,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-03-24,14.6,3.8,9.7,14.6,2.6,9.2,2.5,62.3,0,0,0,,,154.3,28,13.8,142.4,1013.7,18.9,18.6,201.5,17.3,7,,2015-03-24T06:02:33,2015-03-24T18:23:42,0.11,Clear,Clear conditions throughout the day.,clear-day,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-03-25,13,7.8,10.1,13,6.3,9.6,5.6,73.8,6.66,100,8.33,rain,,161.8,44.8,26.9,91.1,1005.5,47.9,11,48,4.1,2,,2015-03-25T06:00:37,2015-03-25T18:25:02,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-03-26,13.5,10.2,11.6,13.5,10.2,11.6,10,90.2,32.75,100,16.67,rain,,191.2,26.3,14.9,146.4,1006.1,50.8,6.7,55,4.8,2,,2015-03-26T05:58:41,2015-03-26T18:26:22,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-03-27,13,8,10.2,13,7,9.7,6.1,77.1,6.96,100,16.67,rain,,198.6,38,19.8,132.3,1008.3,48.7,10.1,68,5.7,2,,2015-03-27T05:56:45,2015-03-27T18:27:42,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-03-28,16.8,3.6,10.1,16.8,1.8,9.5,1.6,59.4,0,0,0,,,189.1,37.4,15,225.6,1015,8.5,25.6,247.7,21.4,8,,2015-03-28T05:54:49,2015-03-28T18:29:01,0.31,Clear,Clear conditions throughout the day.,clear-day,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-03-29,14.3,4.3,9.4,14.3,3.3,8.9,1.4,58.7,0,0,0,,,157.5,25.3,11.7,198,1012.8,21.8,26,219.2,18.1,8,,2015-03-29T06:52:54,2015-03-29T19:30:21,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-03-30,15.8,5.7,10,15.8,3.9,9.7,4.2,68.1,0.31,100,4.17,rain,,182.2,34.6,16,124.3,1004.9,30,19.5,173.9,14.9,7,,2015-03-30T06:50:58,2015-03-30T19:31:41,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-03-31,12.9,6.3,10,12.9,4.5,9.3,6.8,80.5,0.37,100,8.33,rain,,178.1,47.9,22.7,221.6,1007.9,35.5,11.7,207.2,18,7,,2015-03-31T06:49:03,2015-03-31T19:33:00,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-04-01,17.9,6.4,12,17.9,4.9,11.4,-0.8,52.6,0,0,0,,,139.3,46.8,32.8,219.8,1010,10,23.7,241.8,20.8,8,,2015-04-01T06:47:08,2015-04-01T19:34:20,0.46,Clear,Clear conditions throughout the day.,clear-day,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-04-02,14.7,2.1,8.6,14.7,-0.6,7.7,-1.9,48.9,0,0,0,,,171.2,51.8,26.9,167.3,1014.6,21.2,21.2,215.1,18.5,8,,2015-04-02T06:45:13,2015-04-02T19:35:39,0.48,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-04-03,15.3,3.7,9.3,15.3,0.6,8.2,-4.7,42.2,0.12,100,4.17,rain,,170.2,32.4,18.8,135.5,1017.5,6.3,27.8,264.2,22.8,8,,2015-04-03T06:43:18,2015-04-03T19:36:59,0.5,Rain,Clear conditions throughout the day with morning rain.,rain,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-04-04,9.3,3.6,6,8.7,1.2,4.7,1.9,75.1,1.18,100,8.33,rain,,170.2,15.1,14.6,92.5,1013.7,46.8,12.7,92.3,7.8,3,,2015-04-04T06:41:24,2015-04-04T19:38:18,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
"46.021077879190194, 13.41307465858648",2015-04-05,12.6,4.6,8.4,12.6,0.8,6.6,-3.5,47.1,0.63,100,12.5,rain,,102.7,52.3,30.8,71.8,1011.9,22.3,15.5,221.3,19.2,7,,2015-04-05T06:39:30,2015-04-05T19:39:38,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"14106099999,16108099999,14007099999,14006099999,14008099999,16110099999"
