name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"43.38198854350965, 11.39076505475828",2014-03-15,18,3.4,10.6,18,3.4,10.5,4.6,70.3,0,0,0,,,,,18.5,131,1019.9,13.2,19.1,210.8,18.2,7,,2014-03-15T06:26:57,2014-03-15T18:20:30,0.49,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-03-16,19.9,4.7,11.9,19.9,4.7,11.9,5.9,70.7,0,0,0,,,,,15,132.6,1016.7,13.4,10.2,208.6,18.1,7,,2014-03-16T06:25:10,2014-03-16T18:21:43,0.5,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-03-17,19.9,7.1,12.5,19.9,7,12.4,8.3,78.4,0,0,0,,,,,9.7,157.1,1020.6,26.6,5.9,224.6,19.4,8,,2014-03-17T06:23:24,2014-03-17T18:22:56,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-03-18,18.8,7.7,12.7,18.8,6.8,12.6,8.4,77.2,0,0,0,,,,,15.7,156.8,1021.5,41.8,8.6,219.7,19.1,8,,2014-03-18T06:21:37,2014-03-18T18:24:08,0.52,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-03-19,17.9,9.2,13.3,17.9,9.2,13.3,9.4,78.3,0,0,0,,,,,10.1,161.5,1021.2,46.5,10.7,203.5,17.5,7,,2014-03-19T06:19:50,2014-03-19T18:25:20,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-03-20,22.4,4.8,13.5,22.4,4.8,13.5,6.9,69.9,0,0,0,,,,,10.1,143.7,1023.4,9.5,7,217.5,18.7,7,,2014-03-20T06:18:02,2014-03-20T18:26:32,0.57,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-03-21,20.2,7.1,13.7,20.2,7.1,13.7,8.4,73.8,0,0,0,,,,,15.2,158,1021.5,34,8.3,196.6,17,7,,2014-03-21T06:16:15,2014-03-21T18:27:44,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-03-22,16.9,11.6,13.8,16.9,11.6,13.8,10.2,79.9,5.56,100,8.33,rain,,,,22.5,169.8,1016.4,76.7,7.5,185.3,16.2,6,,2014-03-22T06:14:27,2014-03-22T18:28:56,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-03-23,14.6,8.4,11.9,14.6,5.6,11.3,7.9,77,5.98,100,8.33,rain,,,55.4,31.7,178.5,1005.7,70.6,9.6,164.5,14.3,6,,2014-03-23T06:12:40,2014-03-23T18:30:07,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-03-24,11.7,5.8,8,11.7,3.4,7.1,3.2,73.3,3.08,100,12.5,rain,,,,17.4,210.2,1007,66.8,11.4,154.7,13.4,6,,2014-03-24T06:10:53,2014-03-24T18:31:19,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-03-25,13.1,1.8,7.7,13.1,0.8,7.6,2.1,70.5,0.03,100,4.17,rain,,,,11.1,114.5,1008.6,35.2,14.2,81.2,7,3,,2014-03-25T06:09:05,2014-03-25T18:32:30,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-03-26,13.1,7.5,10.3,13.1,7.5,10.3,4,65.7,0.58,100,4.17,rain,,,,21.5,64.4,1006.7,52.8,11.2,162.5,14.1,6,,2014-03-26T06:07:18,2014-03-26T18:33:42,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-03-27,13.6,10,11.3,13.6,10,11.3,5.6,67.9,2.21,100,8.33,rain,,,48.2,24.5,46.5,1003.6,68.3,11.7,79.3,6.9,3,,2014-03-27T06:05:30,2014-03-27T18:34:53,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-03-28,17.7,9.2,13.2,17.7,9.2,13.2,5,59,0.06,100,4.17,rain,,,,19.8,197.7,1013.4,44.2,12.5,227.7,19.7,8,,2014-03-28T06:03:43,2014-03-28T18:36:04,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-03-29,21.3,4.1,12.9,21.3,4.1,12.9,3.9,60.4,0,0,0,,,,,17.6,84.5,1020.4,7.7,16.9,241.7,20.9,8,,2014-03-29T06:01:56,2014-03-29T18:37:15,0.99,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-03-30,21.3,5.8,13.8,21.3,5.8,13.8,5.1,60.5,0,0,0,,,,,11.1,124.6,1019.3,14.5,15.9,226.2,18.6,8,,2014-03-30T07:00:09,2014-03-30T19:38:26,1,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-03-31,20.3,5.7,12.8,20.3,5.7,12.8,5.3,64.6,0,0,0,,,,,14.3,134.5,1017.6,11.9,10.4,257,22.1,8,,2014-03-31T06:58:23,2014-03-31T19:39:37,0,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-04-01,17.8,7,12.5,17.8,6.3,12.5,7,71.1,0,0,0,,,,,21.5,166.7,1017.5,36,12.9,251.6,21.8,8,,2014-04-01T06:56:36,2014-04-01T19:40:48,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-04-02,18.8,6.2,12.4,18.8,5.3,12.3,8,76.1,0,0,0,,,,,11,138.4,1016.4,38.9,13,231.2,20,7,,2014-04-02T06:54:50,2014-04-02T19:41:59,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-04-03,19.1,8.1,13.7,19.1,8.1,13.7,7.6,70.3,0,0,0,,,,,13.6,101.5,1011.3,16.9,20.2,113.3,9.9,4,,2014-04-03T06:53:04,2014-04-03T19:43:09,0.08,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16172099999,remote,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-04-04,15.4,12.5,14.1,15.4,12.5,14.1,10,76.3,3.34,100,12.5,rain,,,,17,178.2,1003.2,65,10.9,113.2,9.8,4,,2014-04-04T06:51:19,2014-04-04T19:44:20,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-04-05,17.5,10.6,13.6,17.5,10.6,13.6,9.8,79.1,6.93,100,12.5,rain,,,31.3,17.7,98.3,1008.1,68.5,10.1,176.9,15.2,6,,2014-04-05T06:49:33,2014-04-05T19:45:31,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-04-06,21.1,10.3,15.4,21.1,10.3,15.4,8.8,67.4,0,0,0,,,,44.3,18.4,73.2,1014.3,32.6,11.5,227.2,19.6,7,,2014-04-06T06:47:49,2014-04-06T19:46:42,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16172099999,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-04-07,25.1,8.4,16.2,25.1,7.9,16.2,8.2,64.7,0,0,0,,,,,13.3,149.7,1018.1,13.4,15.5,263.5,22.6,8,,2014-04-07T06:46:04,2014-04-07T19:47:52,0.26,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16172099999,remote,16206099999,LIRQ"
"43.38198854350965, 11.39076505475828",2014-04-08,20.7,8.4,14.6,20.7,8.4,14.6,9,71.4,0,0,0,,,,,18.3,141.6,1019.1,34,14.1,248.3,21.5,8,,2014-04-08T06:44:20,2014-04-08T19:49:03,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16172099999,16206099999,LIRQ"
