name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"42.31783304315287, 14.30926116634859",2014-03-15,18.8,4.1,10.4,18.8,2.3,10,5,70.6,0.19,100,4.17,rain,,,,14.7,160.7,,3.9,5.3,213.4,18.4,7,,2014-03-15T06:15:04,2014-03-15T18:09:01,0.49,Rain,Clear conditions throughout the day with afternoon rain.,rain,"LIBP,16230099999,remote,16232099999"
"42.31783304315287, 14.30926116634859",2014-03-16,17,5.2,11.3,17,4.1,11.2,5.1,66.5,0,0,0,,,,,16.5,178.8,,3.3,6.7,226.2,19.5,8,,2014-03-16T06:13:21,2014-03-16T18:10:10,0.5,Clear,Clear conditions throughout the day.,clear-day,"LIBP,16230099999,16232099999"
"42.31783304315287, 14.30926116634859",2014-03-17,19,5.2,12.5,19,5.2,12.3,6.9,69.6,0,0,0,,,,,15,156.8,,0.2,8,238.6,20.5,8,,2014-03-17T06:11:37,2014-03-17T18:11:20,0.51,Clear,Clear conditions throughout the day.,clear-day,"LIBP,16230099999,16232099999"
"42.31783304315287, 14.30926116634859",2014-03-18,19,6.2,13.4,19,6.2,13.1,6.8,65.3,0,0,0,,,,,16.7,153,,0,,241.7,21.1,8,,2014-03-18T06:09:54,2014-03-18T18:12:29,0.52,Clear,Clear conditions throughout the day.,clear-day,"LIBP,16230099999,16232099999"
"42.31783304315287, 14.30926116634859",2014-03-19,18.1,7.2,12.6,18.1,7.2,12.6,7.3,71.2,0,0,0,,,,,16.7,210,,0,7,239.4,20.7,8,,2014-03-19T06:08:10,2014-03-19T18:13:38,0.54,Clear,Clear conditions throughout the day.,clear-day,"LIBP,16230099999,16232099999"
"42.31783304315287, 14.30926116634859",2014-03-20,18,6.2,12.3,18,4.7,12,7.5,73.6,0,0,0,,,,,14.6,154.4,,0,7.4,237.8,20.6,8,,2014-03-20T06:06:26,2014-03-20T18:14:46,0.57,Clear,Clear conditions throughout the day.,clear-day,"LIBP,16230099999,16232099999"
"42.31783304315287, 14.30926116634859",2014-03-21,18,6.1,12.2,18,5.3,12,7,71.8,0.19,100,4.17,rain,,,,16.7,154.5,,11.9,8.7,214.6,18.5,8,,2014-03-21T06:04:42,2014-03-21T18:15:55,0.62,Rain,Clear conditions throughout the day with afternoon rain.,rain,"LIBP,16230099999,16232099999"
"42.31783304315287, 14.30926116634859",2014-03-22,20,9.1,14.3,20,9.1,14.3,8.2,68.5,0,0,0,,,,,22.3,153.3,,25.7,10,157.4,13.8,6,,2014-03-22T06:02:58,2014-03-22T18:17:03,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIBP,16230099999,16232099999"
"42.31783304315287, 14.30926116634859",2014-03-23,21.9,13,17.1,21.9,13,17.1,5,45.2,0.11,100,4.17,rain,,,57.2,38.9,203.8,,47.2,10,95.7,8.1,3,,2014-03-23T06:01:13,2014-03-23T18:18:12,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LIBP,16230099999,16232099999"
"42.31783304315287, 14.30926116634859",2014-03-24,15,6.1,11.1,15,6.1,10.9,0.2,48.5,0,0,0,,,,51.8,32.8,241,,46.8,10,117.3,10.2,4,,2014-03-24T05:59:29,2014-03-24T18:19:20,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LIBP,16230099999,16232099999"
