name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"46.32208477928393, 11.288035350534866",2016-03-15,0.6,-4.1,-1.9,-2.4,-8.8,-6.3,-9.9,56.8,0.31,100,33.33,"rain,snow",,138.4,46.8,23.4,184.6,1018.9,22.2,29.5,97.7,8.6,4,,2016-03-15T06:27:00,2016-03-15T18:21:03,0.24,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-03-16,-0.5,-5.9,-3.2,-3.3,-13.5,-7.9,-8.3,69,0.34,100,29.17,snow,,136.2,61.2,31.1,127.2,1022.6,31.3,9.9,178.7,15.3,7,,2016-03-16T06:25:04,2016-03-16T18:22:25,0.29,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-03-17,3.2,-3.7,-0.7,1.4,-6.8,-3.2,-7.3,61.1,0.01,100,4.17,snow,,140.5,35.1,10.7,166.6,1025.7,23.3,32.5,197,17,7,,2016-03-17T06:23:07,2016-03-17T18:23:47,0.34,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-03-18,5.5,-3,1.1,5.5,-6.5,-1.4,-8.8,49.1,0,0,0,,,142.3,30.2,14.5,194.8,1018.6,0,54.2,226.1,19.5,8,,2016-03-18T06:21:11,2016-03-18T18:25:09,0.39,Clear,Clear conditions throughout the day.,clear-day,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-03-19,6.6,-1.3,2.4,4.4,-3.5,0.7,-9,43.3,0,0,0,,,135.4,30.2,13.6,250,1016.2,0,54.6,229.9,19.9,8,,2016-03-19T06:19:14,2016-03-19T18:26:31,0.43,Clear,Clear conditions throughout the day.,clear-day,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-03-20,6,-1.4,2.2,3.3,-3.9,0,-4.1,63.5,0,0,0,,,129.8,26.6,19.1,260.7,1016.1,7.9,12.9,224.9,19.3,7,,2016-03-20T06:17:17,2016-03-20T18:27:53,0.46,Clear,Clear conditions throughout the day.,clear-day,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-03-21,5.7,-1,1.9,3.4,-3.9,-0.5,-3.2,69.9,0,0,0,,,133,28.8,15.9,200.1,1013.2,20.1,7.7,192.8,16.7,7,,2016-03-21T06:15:20,2016-03-21T18:29:15,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-03-22,5.6,-1.6,1.6,3.3,-5.8,-1.3,-5.3,62.1,0,0,0,,,136.4,28.8,15.6,150,1007,6.8,15.7,228.7,19.8,8,,2016-03-22T06:13:23,2016-03-22T18:30:36,0.5,Clear,Clear conditions throughout the day.,clear-day,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-03-23,16.2,-6.9,-1.9,16.2,-16.5,-9,-9.9,58.3,0,0,0,,,131.3,61.2,48.2,186.5,999.6,9.5,38.5,212.1,18.2,7,,2016-03-23T06:11:26,2016-03-23T18:31:57,0.5,Clear,Clear conditions throughout the day.,clear-day,"16022099999,11316099999,16021099999,11127099999,06796099999,remote,16023099999"
"46.32208477928393, 11.288035350534866",2016-03-24,3.8,-4.2,-0.6,1.4,-11,-5.6,-10.8,46.9,0,0,0,,,132,61.2,28.6,292.1,1008,0.6,55.6,245.9,21.4,8,,2016-03-24T06:09:28,2016-03-24T18:33:18,0.51,Clear,Clear conditions throughout the day.,clear-day,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-03-25,2,-2.6,-0.6,-1.3,-7.8,-4.2,-6.4,65,0.25,100,25,"rain,snow",,131.5,43.6,20.8,257.8,1015.9,41,22.4,137.6,12,5,,2016-03-25T06:07:31,2016-03-25T18:34:39,0.52,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-03-26,6.2,-2.7,1.5,4.5,-7.7,-1.6,-6.2,58.2,0.08,100,20.83,"rain,snow",,134.6,43.6,16.5,202.5,1017.8,22.1,36.7,233.5,20.3,8,,2016-03-26T06:05:34,2016-03-26T18:36:00,0.54,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-03-27,6.3,-0.2,2.8,4.4,-3.2,-0.2,-5.2,56.3,7.31,100,4.17,"rain,snow",,172,24.5,25.7,264.3,1015.7,16.1,27.5,227.9,19,7,,2016-03-27T07:03:37,2016-03-27T19:37:21,0.57,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-03-28,3.9,0.9,2.3,0.8,-2.4,-1,-0.3,82.6,0.03,100,12.5,rain,,122.6,35.6,23.5,267.3,1013.2,5.1,0.1,134.3,11.7,6,,2016-03-28T07:01:41,2016-03-28T19:38:42,0.61,"Rain, Fog",Clear conditions throughout the day with early morning rain.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-03-29,6.6,-0.6,2.8,2.7,-3.3,-0.5,-2.5,68.8,3.94,100,4.17,"rain,snow",,107.3,54,28.8,219.5,1013.8,17.1,13.6,215.1,18.5,7,,2016-03-29T06:59:44,2016-03-29T19:40:03,0.65,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-03-30,5.8,1.7,3.5,2.3,-2.9,-0.7,0.2,79.1,0,0,0,,,122.6,54,26,220.6,1017.7,8.4,2.6,161,13.8,5,,2016-03-30T06:57:48,2016-03-30T19:41:23,0.7,Clear,Clear conditions throughout the day.,clear-day,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-03-31,8,2.2,5,4.9,-2.3,1.4,1.5,79,0.15,100,20.83,rain,,114.2,72,27.8,206.8,1016.7,3.1,0.9,196.7,16.9,8,,2016-03-31T06:55:51,2016-03-31T19:42:44,0.75,"Rain, Fog",Clear conditions throughout the day with rain.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-01,10.2,4.1,6.7,10.2,0,3.6,2.1,72.9,0.26,100,29.17,rain,,110.2,72,30.6,225.4,1015.4,29.1,10.5,208.2,17.9,7,,2016-04-01T06:53:55,2016-04-01T19:44:05,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-02,10.6,4.6,7.1,10.6,1.3,5,0.9,65.3,0,0,0,,,95.5,46.8,16.5,164.9,1019.6,46.7,30.4,182.1,15.7,6,,2016-04-02T06:52:00,2016-04-02T19:45:25,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-03,10.5,4.2,7.1,10.5,1.8,4.9,-1.5,54.8,0,0,0,,,100.5,57.6,19.9,139.6,1018,33.7,48.3,209.3,18.2,7,,2016-04-03T06:50:04,2016-04-03T19:46:45,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-04,10,4.3,6.8,7.4,0.3,3.6,1.6,69.9,0.09,100,29.17,rain,,87.7,57.6,25.1,215.4,1014,37.8,26.7,215.2,18.7,7,,2016-04-04T06:48:09,2016-04-04T19:48:06,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-05,10.7,3.9,7.1,10.7,-0.1,4.4,2.6,74,0.11,100,29.17,rain,,57.7,61.2,27.6,219.5,1011.7,23.5,12.3,198.8,17.2,6,,2016-04-05T06:46:15,2016-04-05T19:49:26,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-06,10.7,3.8,7,10.7,-1.1,4.2,1.3,67.5,0.57,100,25,rain,,71.5,54,26.1,239.7,1010.9,23.9,16.6,210.1,18.3,8,,2016-04-06T06:44:21,2016-04-06T19:50:47,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-07,22.6,4,6.8,22.6,0.2,3.9,2.9,77.5,1.19,100,8.33,rain,,62,33.8,32.4,183.6,1008.1,42.2,9.6,195.5,17.1,6,,2016-04-07T06:42:27,2016-04-07T19:52:07,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-08,5.7,1.3,3.2,2.9,-3.3,0,1.4,88.2,5.41,100,66.67,"rain,snow",,97.7,18.4,23.4,148.7,1005.2,32.3,4,46.4,4,1,,2016-04-08T06:40:34,2016-04-08T19:53:27,0.01,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-09,4.9,0.5,2.3,4.2,-4.6,-0.4,0.3,87.1,6.84,100,54.17,"rain,snow",,75.7,22.3,28.1,185.7,1003.8,0,0.1,106.2,9.3,4,,2016-04-09T06:38:41,2016-04-09T19:54:48,0.03,"Snow, Rain, Fog",Clear conditions throughout the day with a chance of rain or snow throughout the day.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-10,9,0.6,4.6,7.6,-2.9,2.4,0,73.6,0.02,100,8.33,rain,,48.7,27.4,14.4,192.6,1007.9,19.9,14.4,212.1,18.3,6,,2016-04-10T06:36:49,2016-04-10T19:56:08,0.07,Rain,Clear conditions throughout the day with early morning rain.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-11,10.8,1.9,5.8,10.8,0.2,3.7,0.3,69.1,0,0,0,,,58.5,38.9,25,219.5,1011.7,20,13.3,277.1,24,8,,2016-04-11T06:34:57,2016-04-11T19:57:28,0.11,Clear,Partly cloudy throughout the day.,clear-day,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-12,9.5,1.6,5.6,6.9,-2.4,2.5,-0.9,64.4,0,0,0,,,63.4,34.9,25.6,199.3,1012.5,19.1,20.8,284.2,24.4,9,,2016-04-12T06:33:06,2016-04-12T19:58:49,0.16,Clear,Clear conditions throughout the day.,clear-day,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-13,8.7,2.2,5.4,5.7,-1.6,2,0.4,71,0.34,100,16.67,rain,,95,58.3,28.6,223.5,1008.6,19.1,15,232,20,8,,2016-04-13T06:31:15,2016-04-13T20:00:09,0.22,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-14,7.3,1.2,4.2,6.2,-3.8,1.4,-1.1,70.6,1.94,100,41.67,"rain,snow",,53,32,21.9,237.5,1008.7,15.3,19.6,230.6,19.9,7,,2016-04-14T06:29:26,2016-04-14T20:01:29,0.27,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-15,7.5,1.8,4.6,3.5,-3.1,0.5,0.2,73.4,0.04,100,4.17,rain,,51,50.4,29.1,237.5,1012.6,10,3.7,243.2,20.9,9,,2016-04-15T06:27:36,2016-04-15T20:02:49,0.32,Rain,Clear conditions throughout the day with early morning rain.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-16,8.4,3.1,6.1,4.8,-1.9,1.9,0.5,67.9,0.08,100,25,rain,,49,68.4,29.1,217,1011,18.3,8.8,275.7,23.7,9,,2016-04-16T06:25:48,2016-04-16T20:04:10,0.36,Rain,Clear conditions throughout the day with rain.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-17,7.2,4.5,6,2.8,-0.5,1.3,2.5,78.3,3.84,100,83.33,rain,,44,72,38.7,244.9,1010.2,0,0.1,124,10.8,5,,2016-04-17T06:24:01,2016-04-17T20:05:30,0.41,"Rain, Fog",Clear conditions throughout the day with a chance of rain throughout the day.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-18,7,2.8,5.3,3.6,-1.1,1.3,1.7,77.6,6.38,100,87.5,rain,,37.5,28.8,36.6,223,1012.2,11.1,5.1,234.3,20.3,7,,2016-04-18T06:22:14,2016-04-18T20:06:50,0.44,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-19,8.5,0.5,3.9,6.1,-5.8,-0.3,-3.2,62.5,3.06,100,29.17,"rain,snow",,36,28.8,30.5,296.6,1017.6,8.7,24.9,303.1,26.1,9,,2016-04-19T06:20:28,2016-04-19T20:08:10,0.47,"Snow, Rain",Clear conditions throughout the day with rain or snow clearing later.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-20,10.5,0.9,5.8,10.5,-1.5,4.6,-4.6,47.3,0,0,0,,,86.7,27,12.2,226,1023.7,2.1,41.9,304.7,26.3,9,,2016-04-20T06:18:43,2016-04-20T20:09:30,0.49,Clear,Clear conditions throughout the day.,clear-day,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-21,11.4,2.8,6.9,11.4,0.1,5.6,-0.4,60.7,0,0,0,,,81.7,26.3,17.3,210.9,1024,11.4,14.6,299,25.8,9,,2016-04-21T06:16:58,2016-04-21T20:10:50,0.5,Clear,Clear conditions throughout the day.,clear-day,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-22,11.4,3.8,7.2,11.4,1.7,6,1.9,69.7,0.39,100,12.5,rain,,23.5,37.4,21,215.7,1015.5,28.3,8,173.8,15,5,,2016-04-22T06:15:15,2016-04-22T20:12:10,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-23,6.3,3.1,4.7,4.4,0.6,1.9,2.3,84.9,5.99,100,91.67,rain,,21.5,44.4,22.2,265.6,1006.6,0,0.1,101,8.8,4,,2016-04-23T06:13:33,2016-04-23T20:13:30,0.51,"Rain, Fog",Clear conditions throughout the day with a chance of rain throughout the day.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-24,3.6,-3.1,0.3,0.5,-9.8,-5,-6.2,64.4,0.68,100,29.17,"rain,snow",,20,45.4,25.9,211.5,1002.5,39.7,24.5,205.1,17.6,8,,2016-04-24T06:11:52,2016-04-24T20:14:50,0.53,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-25,1,-5.1,-2.2,-0.1,-11.6,-7,-13.9,40.6,0.03,100,12.5,"rain,snow",,41.4,50.4,25.8,248.6,1007.8,29,40.1,256.7,22.3,8,,2016-04-25T06:10:12,2016-04-25T20:16:10,0.55,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
"46.32208477928393, 11.288035350534866",2016-04-26,5.5,-3.3,-0.4,2.1,-8.6,-5.1,-6.4,64.7,0.2,100,4.17,"rain,snow",,15,54,25.7,241.1,1007.8,19.9,23.1,200.4,17.4,6,,2016-04-26T06:08:32,2016-04-26T20:17:29,0.58,"Snow, Rain",Clear conditions throughout the day with late afternoon rain or snow.,rain,"16022099999,11316099999,16021099999,11127099999,06796099999,16023099999"
