name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"37.62745122405114, 13.079737510581865",2003-03-15,12.5,8.5,11,12.5,6.6,10.6,5.1,67.37,3.06,,8.33,,,,,21.4,59.9,1021.2,68,12,,,,,2003-03-15T06:19:35,2003-03-15T18:14:26,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16429099999,16410099999,16405099999"
"37.62745122405114, 13.079737510581865",2003-03-16,11,7.1,9.2,11,3.6,7.5,2.4,63.3,0,,0,,,,,25.5,80.4,1020.1,73.9,12,,,,,2003-03-16T06:18:05,2003-03-16T18:15:22,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16429099999,16410099999,16405099999"
"37.62745122405114, 13.079737510581865",2003-03-17,12.3,2.9,9.7,12.3,1.6,8.5,3.8,67.51,4.31,,8.33,,,1,,35.3,140.2,1020.4,84.6,11,,,,,2003-03-17T06:16:35,2003-03-17T18:16:18,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"16429099999,16410099999,16434099999,16405099999"
"37.62745122405114, 13.079737510581865",2003-03-18,14,5.9,11,14,5,10.6,3.9,62.65,0,,0,,,,,17.6,103.1,1021.4,44.6,11.7,,,,,2003-03-18T06:15:05,2003-03-18T18:17:14,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16429099999,16410099999,16434099999,16405099999"
"37.62745122405114, 13.079737510581865",2003-03-19,14.7,3.6,10.2,14.7,3.6,10,4.6,69.65,0,,0,,,,,20,50.2,1020.2,19.9,11.2,,,,,2003-03-19T06:13:34,2003-03-19T18:18:09,0.51,Clear,Clear conditions throughout the day.,clear-day,"16429099999,16410099999,16434099999,16405099999"
"37.62745122405114, 13.079737510581865",2003-03-20,14,2.8,9.8,14,2.8,9.7,5.1,73.71,0,,0,,,,,12.9,82.1,1020.8,36.9,11.2,,,,,2003-03-20T06:12:03,2003-03-20T18:19:05,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16429099999,16410099999,16434099999,16405099999"
"37.62745122405114, 13.079737510581865",2003-03-21,15.1,3,10.1,15.1,1.4,9.9,6.3,78.72,0,,0,,,,,11.2,180.6,1020.7,14.3,11,,,,,2003-03-21T06:10:33,2003-03-21T18:20:00,0.57,Clear,Clear conditions throughout the day.,clear-day,"16429099999,16410099999,16434099999,16405099999"
"37.62745122405114, 13.079737510581865",2003-03-22,15.4,7.3,11.5,15.4,7.3,11.5,7.5,77.28,0,,0,,,,,18.9,194.1,1020.4,20.8,11,,,,,2003-03-22T06:09:02,2003-03-22T18:20:56,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16429099999,16410099999,16405099999"
"37.62745122405114, 13.079737510581865",2003-03-23,14.7,6.9,11,14.7,6.9,10.9,5.4,70.72,0,,0,,,,,24.3,82.8,1020.9,41.3,11.6,,,,,2003-03-23T06:07:31,2003-03-23T18:21:51,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16429099999,16410099999,16405099999"
"37.62745122405114, 13.079737510581865",2003-03-24,13.7,3.7,10.1,13.7,1.3,9.5,1.1,55.24,0,,0,,,,,25,60.3,1026.7,8.5,11.8,,,,,2003-03-24T06:06:00,2003-03-24T18:22:46,0.72,Clear,Clear conditions throughout the day.,clear-day,"16429099999,16410099999,16434099999,16405099999"
