name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"45.70460127167612, 12.476667539517802",2017-03-15,15.6,5.5,10.7,15.6,3.3,10.2,5.7,73.6,0,0,0,,,,,12.5,164.5,1027.5,22.4,7.4,165.8,14.4,7,,2017-03-15T06:22:35,2017-03-15T18:16:04,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16099099999,LIPZ,LIPH,16105099999,16098099999,16036099999"
"45.70460127167612, 12.476667539517802",2017-03-16,17.2,6.6,11.4,17.2,4.7,11,5.3,68.2,0,0,0,,,,,11.8,152.4,1024,21.1,8.3,196.4,16.9,7,,2017-03-16T06:20:41,2017-03-16T18:17:24,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16099099999,LIPZ,LIPH,16105099999,16098099999,16036099999"
"45.70460127167612, 12.476667539517802",2017-03-17,16.8,4.9,10.8,16.8,3.6,10.5,6,74.2,0,0,0,,,,,13,101,1018,1.4,6.7,195.2,17,7,,2017-03-17T06:18:47,2017-03-17T18:18:44,0.61,Clear,Clear conditions throughout the day.,clear-day,"16099099999,LIPZ,LIPH,16105099999,16098099999,16036099999"
"45.70460127167612, 12.476667539517802",2017-03-18,14.4,7.1,10.5,14.4,5.8,10,6.3,76.1,0,0,0,,,,,13,147.6,1010.9,38,6,119.8,10.3,5,,2017-03-18T06:16:52,2017-03-18T18:20:04,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16099099999,LIPZ,LIPH,16105099999,16098099999,16036099999"
"45.70460127167612, 12.476667539517802",2017-03-19,15.6,6.4,10.6,15.6,5.3,10.4,8.5,87.3,0,0,0,,,,,11.2,178.5,1011.3,30.4,4.7,129.1,11.3,5,,2017-03-19T06:14:58,2017-03-19T18:21:24,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16099099999,LIPZ,LIPH,16105099999,16098099999"
"45.70460127167612, 12.476667539517802",2017-03-20,16.4,8,11.8,16.4,6.8,11.5,9.9,88.6,0,0,0,,,,,12.6,117.7,1013.3,60.1,5.8,151.2,13.2,7,,2017-03-20T06:13:03,2017-03-20T18:22:43,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16099099999,LIPZ,LIPH,16105099999,16098099999,16036099999"
"45.70460127167612, 12.476667539517802",2017-03-21,13.8,10.9,12.1,13.8,10.9,12.1,10.3,89.1,0,0,0,,,,,10.3,126.8,1012.4,80.1,5,100.5,8.8,4,,2017-03-21T06:11:08,2017-03-21T18:24:03,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16099099999,LIPZ,LIPH,16105099999,16098099999,16036099999"
"45.70460127167612, 12.476667539517802",2017-03-22,13.4,10.5,12,13.4,10.5,12,10.6,91.3,0,0,0,,,,,11.4,74,1012.8,80.4,4.5,93.5,8,4,,2017-03-22T06:09:13,2017-03-22T18:25:22,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16099099999,LIPZ,LIPH,16105099999,16098099999,16036099999"
"45.70460127167612, 12.476667539517802",2017-03-23,16.8,11.3,13.7,16.8,11.3,13.7,11.2,85,0,0,0,,,,,13.2,100.8,1017.3,49.3,6.3,133.3,11.5,4,,2017-03-23T06:07:18,2017-03-23T18:26:41,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16099099999,LIPZ,LIPH,16105099999,16098099999,16036099999"
"45.70460127167612, 12.476667539517802",2017-03-24,19.1,8.2,13.4,19.1,7.1,13.2,9.5,79.1,0,0,0,,,,,11.5,126.1,1022.5,21.3,6.8,169.4,14.6,6,,2017-03-24T06:05:23,2017-03-24T18:28:00,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16099099999,LIPZ,LIPH,16105099999,16098099999,16036099999"
"45.70460127167612, 12.476667539517802",2017-03-25,21.7,9.5,14.8,21.7,8.5,14.7,8.8,70.4,0,0,0,,,,,13.8,160.2,1020.8,18.1,10.1,220.3,19.1,7,,2017-03-25T06:03:28,2017-03-25T18:29:19,0.96,Clear,Clear conditions throughout the day.,clear-day,"16099099999,LIPZ,LIPH,16105099999,16098099999,16036099999"
"45.70460127167612, 12.476667539517802",2017-03-26,16.5,8.9,12.1,16.5,7.3,12,8.5,79.5,2.84,100,4.17,rain,,,,32.3,167,1018,52.8,7.8,153.1,12.7,6,,2017-03-26T07:01:33,2017-03-26T19:30:38,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16099099999,LIPZ,LIPH,16105099999,16098099999"
"45.70460127167612, 12.476667539517802",2017-03-27,16.6,5.8,11.5,16.6,4.2,10.8,-0.1,46.3,0,0,0,,,,,13.3,179.1,1024.7,12.5,11.3,248.1,21.4,8,,2017-03-27T06:59:38,2017-03-27T19:31:57,1,Clear,Clear conditions throughout the day.,clear-day,"16099099999,LIPZ,LIPH,16105099999,16098099999,16036099999"
"45.70460127167612, 12.476667539517802",2017-03-28,19.8,6,12.9,19.8,4.1,12.4,2,50.1,0,0,0,,,,,10.3,166.9,1023.4,0,12.6,246.4,21.2,8,,2017-03-28T06:57:43,2017-03-28T19:33:15,0,Clear,Clear conditions throughout the day.,clear-day,"16099099999,LIPZ,LIPH,16105099999,16098099999,16036099999"
"45.70460127167612, 12.476667539517802",2017-03-29,23.5,7.2,15.5,23.5,6,15.2,5.3,54.8,0,0,0,,,,,13.4,207.6,1023,3.4,12.3,235.1,20.3,8,,2017-03-29T06:55:49,2017-03-29T19:34:34,0.01,Clear,Clear conditions throughout the day.,clear-day,"16099099999,LIPZ,LIPH,16105099999,16098099999,16036099999"
