name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"43.461669783333335, 11.43091450256181",2009-03-15,18,6.8,12,18,6.8,12,6.7,73.01,0,,0,,,,,6.7,174.5,1020.9,22.9,9.9,,,,,2009-03-15T06:26:25,2009-03-15T18:20:35,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16172099999"
"43.461669783333335, 11.43091450256181",2009-03-16,15.8,9.2,12.1,15.8,7.1,11.9,3.3,57.42,2.52,,8.33,,,,,23.9,64.9,1024.6,43.2,11.4,,,,,2009-03-16T06:24:38,2009-03-16T18:21:48,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16170099999,16172099999,16204099999"
"43.461669783333335, 11.43091450256181",2009-03-17,17.3,3.1,11.2,17.3,3.1,11.2,-0.1,48.55,0,,0,,,,,10.5,116.9,1026.8,10,11.6,,,,,2009-03-17T06:22:51,2009-03-17T18:23:01,0.7,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16172099999,16204099999"
"43.461669783333335, 11.43091450256181",2009-03-18,21.1,3.3,10.9,21.1,3.3,11,3,62.92,0,,0,,,,,9.4,183.4,1023.1,8.6,10.6,,,,,2009-03-18T06:21:04,2009-03-18T18:24:13,0.74,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16172099999,16204099999"
"43.461669783333335, 11.43091450256181",2009-03-19,14.5,5.2,9.3,14.5,5.2,9.3,5.8,80.57,2.23,,4.17,,,,,11.7,146.7,1017.6,47.2,8.3,,,,,2009-03-19T06:19:17,2009-03-19T18:25:26,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16170099999,16172099999,16204099999"
"43.461669783333335, 11.43091450256181",2009-03-20,7.6,3.6,5.5,4.8,-1.4,1.3,-3,56.19,1.85,,4.17,,,,,32.5,57.5,1016.9,62.5,9.7,,,,,2009-03-20T06:17:29,2009-03-20T18:26:38,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16170099999,16172099999,16204099999"
"43.461669783333335, 11.43091450256181",2009-03-21,8.1,2,4.5,4.4,-2.1,0.9,-3.6,56.72,0.8,,8.33,,,1,,25.9,83.6,1018.4,66.1,9,,,,,2009-03-21T06:15:41,2009-03-21T18:27:50,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16172099999"
"43.461669783333335, 11.43091450256181",2009-03-22,14.2,2.4,7.8,14.2,2.4,7.2,-7.2,37.11,0,,0,,,,,20.5,150.1,1018.7,6.9,11.1,,,,,2009-03-22T06:13:54,2009-03-22T18:29:02,0.92,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16172099999"
"43.461669783333335, 11.43091450256181",2009-03-23,15.9,-0.3,8.1,15.9,-0.3,8,1.2,64.59,0,,0,,,,,24.2,228.8,1017,22.5,11.2,,,,,2009-03-23T06:12:06,2009-03-23T18:30:14,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16172099999,16204099999"
"43.461669783333335, 11.43091450256181",2009-03-24,12.1,4.6,7.5,12.1,2.8,6.9,3.6,77.76,6.18,,4.17,,,,,27.1,188.7,1003.4,65.5,9.3,,,,,2009-03-24T06:10:18,2009-03-24T18:31:26,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16170099999,16172099999,16204099999"
