name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"43.46099824886364, 11.042663037772762",2002-03-15,16.1,7.1,11.4,16.1,6.3,11.4,7.8,79.57,3.01,,8.33,,,,,9.9,123.3,1015.3,64.1,8,,,,,2002-03-15T06:28:32,2002-03-15T18:21:46,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16170099999,16172099999,16206099999"
"43.46099824886364, 11.042663037772762",2002-03-16,19.1,2.6,10.8,19.1,2.6,10.8,4.6,70.81,0,,0,,,,,9.4,157.3,1017.3,18.6,10.5,,,,,2002-03-16T06:26:46,2002-03-16T18:22:59,0.03,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16172099999,16206099999"
"43.46099824886364, 11.042663037772762",2002-03-17,21.1,4.3,12.4,21.1,4.3,12.5,5,64.28,0,,0,,,,,10.1,162.1,1015.5,28.8,9.8,,,,,2002-03-17T06:24:59,2002-03-17T18:24:12,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16172099999,16206099999"
"43.46099824886364, 11.042663037772762",2002-03-18,18.2,6.7,12.5,18.2,6.7,12.5,8,75.53,0.17,,4.35,,,,,14.8,228.1,1015.9,45.3,8.6,,,,,2002-03-18T06:23:11,2002-03-18T18:25:25,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16170099999,16172099999,16206099999"
"43.46099824886364, 11.042663037772762",2002-03-19,16.1,10.7,13.3,16.1,10.7,13.3,9.3,77.72,0,,0,,,,,16.6,189,1015.1,89.3,8.1,,,,,2002-03-19T06:21:24,2002-03-19T18:26:37,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16172099999,16206099999"
"43.46099824886364, 11.042663037772762",2002-03-20,19.3,11.8,14.9,19.3,11.8,15,10.3,74.83,0.3,,4.17,,,,,22.3,179.1,1015.5,67.8,8.6,,,,,2002-03-20T06:19:36,2002-03-20T18:27:49,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16170099999,16172099999,16206099999"
"43.46099824886364, 11.042663037772762",2002-03-21,22.1,5.9,13.2,22.1,5.9,13.3,8.1,73.38,0,,0,,,,,16.6,201.8,1018.2,7.8,8.5,,,,,2002-03-21T06:17:49,2002-03-21T18:29:01,0.22,Clear,Clear conditions throughout the day.,clear-day,"16170099999,16172099999,16206099999"
"43.46099824886364, 11.042663037772762",2002-03-22,22.1,8.1,14.2,22.1,8.1,14.3,7.1,67.28,0,,0,,,,,16.4,258.8,1014.1,28,9.8,,,,,2002-03-22T06:16:01,2002-03-22T18:30:13,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16172099999,16206099999"
"43.46099824886364, 11.042663037772762",2002-03-23,16.3,8.1,13.2,16.3,7.4,13.2,-1.9,35.14,0,,0,,,,,33.6,133.7,1012.4,25.3,12.7,,,,,2002-03-23T06:14:13,2002-03-23T18:31:25,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16172099999,16206099999"
"43.46099824886364, 11.042663037772762",2002-03-24,13.3,0.9,8.2,13.3,0.9,7.7,-6.1,42.62,0,,0,,,,,31.3,82.8,1018,20.5,12.2,,,,,2002-03-24T06:12:26,2002-03-24T18:32:37,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16170099999,16172099999,16206099999"
